C_EGDA_M,C_cat_M,Q1_mL_min,Q2_mL_min,Q_total_mL_min,T_C,beta_model_weight,design_mode,eig_evaluated,eig_model,eig_param,governor_state,n_positions,rank,resource_penalty,round,scenario,screen_score,seed,selected,strategy,utility_total,z_positions_m
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S5_inadequacy,1.8828324679403678,8,0,F-noGovernor,nan,0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031;0.2178
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S5_inadequacy,1.860533115780136,8,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S5_inadequacy,1.7266669757676567,8,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.5900710270586579,NORMAL_LEARNING,10,1,0.0,8,S5_inadequacy,2.0030785825149593,8,1,F-noGovernor,0.5900710270586579,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.4543478681953184,NORMAL_LEARNING,10,2,0.0,8,S5_inadequacy,1.9955905976010015,8,0,F-noGovernor,0.4543478681953184,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.3647856645520882,NORMAL_LEARNING,10,3,0.0,8,S5_inadequacy,1.7600344431991033,8,0,F-noGovernor,0.3647856645520882,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S5_inadequacy,1.643531791577729,8,0,F-noGovernor,nan,0.3501;0.3648;0.3795;0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S5_inadequacy,1.5658380674086203,8,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S5_inadequacy,1.5470459957471476,8,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.1,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S5_inadequacy,67.44538152751538,9,1,F-noGovernor,2.7725887222397816,0.3501;0.3648;0.3795;0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824
2.0,0.5,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S5_inadequacy,67.44514040015162,9,0,F-noGovernor,2.7725887222397816,0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648;0.3795;0.3942
2.0,1.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S5_inadequacy,67.43699235141979,9,0,F-noGovernor,2.7725887222397816,0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031;0.2178;0.2325
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S5_inadequacy,67.37453354135897,9,0,F-noGovernor,nan,0.0414;0.0561;0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S5_inadequacy,67.28120089742251,9,0,F-noGovernor,nan,0.0267;0.0414;0.0561;0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S5_inadequacy,67.28111412420446,9,0,F-noGovernor,nan,0.0267;0.0414;0.0561;0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,2.77258872223973,NORMAL_LEARNING,10,1,0.0,3,S5_inadequacy,15.900404812854848,9,1,F-noGovernor,2.77258872223973,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,2.7725887219973218,NORMAL_LEARNING,10,2,0.0,3,S5_inadequacy,15.07252267576603,9,0,F-noGovernor,2.7725887219973218,0.3795;0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118
2.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,2.772580156373214,NORMAL_LEARNING,10,3,0.0,3,S5_inadequacy,14.881543704415904,9,0,F-noGovernor,2.772580156373214,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
1.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S5_inadequacy,14.853404478445697,9,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,40.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S5_inadequacy,14.709031090339344,9,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S5_inadequacy,14.574150240936152,9,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.6514850590576093,NORMAL_LEARNING,10,1,0.0,4,S5_inadequacy,5.643985194308254,9,0,F-noGovernor,1.6514850590576093,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,1.4139262188775499,NORMAL_LEARNING,10,2,0.0,4,S5_inadequacy,5.643969834060673,9,0,F-noGovernor,1.4139262188775499,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.9904901387666516,NORMAL_LEARNING,10,3,0.0,4,S5_inadequacy,5.633265077242118,9,1,F-noGovernor,1.9904901387666516,0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S5_inadequacy,5.596255630944508,9,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S5_inadequacy,5.577338156386983,9,0,F-noGovernor,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S5_inadequacy,5.577300888497657,9,0,F-noGovernor,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.4083958262523548,NORMAL_LEARNING,10,1,0.0,5,S5_inadequacy,2.368386746989067,9,1,F-noGovernor,1.4083958262523548,0.3354;0.3501;0.3648;0.3795;0.3942;0.4089;0.4236;0.4383;0.453;0.4677
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.1876404598054715,NORMAL_LEARNING,10,2,0.0,5,S5_inadequacy,2.3114228258925493,9,0,F-noGovernor,1.1876404598054715,0.1443;0.159;0.1737;0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.1043463294073357,NORMAL_LEARNING,10,3,0.0,5,S5_inadequacy,2.3113828326653447,9,0,F-noGovernor,1.1043463294073357,0.1443;0.159;0.1737;0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S5_inadequacy,2.2902207615545933,9,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S5_inadequacy,2.142341039996168,9,0,F-noGovernor,nan,0.0561;0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S5_inadequacy,2.110610405580019,9,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.3915835556561202,NORMAL_LEARNING,10,1,0.0,6,S5_inadequacy,2.235512180193627,9,1,F-noGovernor,1.3915835556561202,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,0.988673823890026,NORMAL_LEARNING,10,2,0.0,6,S5_inadequacy,1.9779044925002403,9,0,F-noGovernor,0.988673823890026,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.9516719823978558,NORMAL_LEARNING,10,3,0.0,6,S5_inadequacy,1.6191502592623301,9,0,F-noGovernor,0.9516719823978558,0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648;0.3795
2.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S5_inadequacy,1.6137879412857536,9,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
1.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S5_inadequacy,1.470316945381942,9,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S5_inadequacy,1.4382084087049058,9,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.7344493242143705,NORMAL_LEARNING,10,1,0.0,7,S5_inadequacy,1.4826044917487238,9,0,F-noGovernor,0.7344493242143705,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.4405236720682573,NORMAL_LEARNING,10,2,0.0,7,S5_inadequacy,1.4475945060792483,9,0,F-noGovernor,0.4405236720682573,0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.8812014454074295,NORMAL_LEARNING,10,3,0.0,7,S5_inadequacy,1.4173750969330783,9,1,F-noGovernor,0.8812014454074295,0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S5_inadequacy,1.4173384749694762,9,0,F-noGovernor,nan,0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S5_inadequacy,1.3317284555727227,9,0,F-noGovernor,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S5_inadequacy,1.1933195654253979,9,0,F-noGovernor,nan,0.0414;0.0561;0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.5372303674793254,NORMAL_LEARNING,10,1,0.0,8,S5_inadequacy,1.4596155009666916,9,1,F-noGovernor,0.5372303674793254,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.5363493020521195,NORMAL_LEARNING,10,2,0.0,8,S5_inadequacy,1.0825394062834661,9,0,F-noGovernor,0.5363493020521195,0.3207;0.3354;0.3501;0.3648;0.3795;0.3942;0.4089;0.4236;0.4383;0.453
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.4626648973499168,NORMAL_LEARNING,10,3,0.0,8,S5_inadequacy,1.0767201169030756,9,0,F-noGovernor,0.4626648973499168,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S5_inadequacy,1.0587680980233287,9,0,F-noGovernor,nan,0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S5_inadequacy,1.0587673230116437,9,0,F-noGovernor,nan,0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S5_inadequacy,1.0090552373261303,9,0,F-noGovernor,nan,0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031;0.2178
2.0,0.5,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S5_inadequacy,69.13256772617997,10,1,F-noGovernor,2.7725887222397816,0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706
2.0,1.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S5_inadequacy,69.10864977325961,10,0,F-noGovernor,2.7725887222397816,0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207
2.0,0.1,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S5_inadequacy,69.07989945171951,10,0,F-noGovernor,2.7725887222397816,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S5_inadequacy,69.04671123611605,10,0,F-noGovernor,nan,0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031;0.2178;0.2325
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S5_inadequacy,68.98403298356482,10,0,F-noGovernor,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S5_inadequacy,68.98386626267542,10,0,F-noGovernor,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,2.7725887203873434,NORMAL_LEARNING,10,1,0.0,3,S5_inadequacy,19.107016867330955,10,1,F-noGovernor,2.7725887203873434,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,2.772588719962154,NORMAL_LEARNING,10,2,0.0,3,S5_inadequacy,18.519964179476467,10,0,F-noGovernor,2.772588719962154,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
1.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,2.772344408243143,NORMAL_LEARNING,10,3,0.0,3,S5_inadequacy,18.056426814579954,10,0,F-noGovernor,2.772344408243143,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S5_inadequacy,17.95680602219552,10,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S5_inadequacy,17.662491531334872,10,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S5_inadequacy,17.624915541567802,10,0,F-noGovernor,nan,0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.290205797355376,NORMAL_LEARNING,10,1,0.0,4,S5_inadequacy,5.548449144221891,10,1,F-noGovernor,2.290205797355376,0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648;0.3795
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.0805388497267034,NORMAL_LEARNING,10,2,0.0,4,S5_inadequacy,5.5301325703259465,10,0,F-noGovernor,2.0805388497267034,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.1461988092494355,NORMAL_LEARNING,10,3,0.0,4,S5_inadequacy,5.530012596626179,10,0,F-noGovernor,2.1461988092494355,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S5_inadequacy,5.488452292424327,10,0,F-noGovernor,nan,0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031;0.2178
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S5_inadequacy,5.488435955533589,10,0,F-noGovernor,nan,0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031;0.2178
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S5_inadequacy,5.378850228306668,10,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.9874174649929176,NORMAL_LEARNING,10,1,0.0,5,S5_inadequacy,2.6648909741977747,10,0,F-noGovernor,0.9874174649929176,0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.294457086503177,NORMAL_LEARNING,10,2,0.0,5,S5_inadequacy,2.611924251157518,10,0,F-noGovernor,1.294457086503177,0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.3143606394382554,NORMAL_LEARNING,10,3,0.0,5,S5_inadequacy,2.611883347143369,10,1,F-noGovernor,1.3143606394382554,0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S5_inadequacy,2.447663643591575,10,0,F-noGovernor,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S5_inadequacy,2.3557131363958135,10,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S5_inadequacy,2.1783774849071875,10,0,F-noGovernor,nan,0.3501;0.3648;0.3795;0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.0147622757342112,NORMAL_LEARNING,10,1,0.0,6,S5_inadequacy,2.3617514076545163,10,0,F-noGovernor,1.0147622757342112,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.6147681855795191,NORMAL_LEARNING,10,2,0.0,6,S5_inadequacy,2.07171533537349,10,0,F-noGovernor,0.6147681855795191,0.3648;0.3795;0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.2121106826116748,NORMAL_LEARNING,10,3,0.0,6,S5_inadequacy,1.6499437990037435,10,1,F-noGovernor,1.2121106826116748,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S5_inadequacy,1.6478036210368145,10,0,F-noGovernor,nan,0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S5_inadequacy,1.6477980070063865,10,0,F-noGovernor,nan,0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648
2.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S5_inadequacy,1.6353969576204648,10,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.2554393849809558,NORMAL_LEARNING,10,1,0.0,7,S5_inadequacy,2.355599106367471,10,1,F-noGovernor,1.2554393849809558,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.8602909291278795,NORMAL_LEARNING,10,2,0.0,7,S5_inadequacy,2.0325408647366245,10,0,F-noGovernor,0.8602909291278795,0.3648;0.3795;0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971
2.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.2481486655195022,NORMAL_LEARNING,10,3,0.0,7,S5_inadequacy,1.5798021737613723,10,0,F-noGovernor,0.2481486655195022,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S5_inadequacy,1.3558899456776743,10,0,F-noGovernor,nan,0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S5_inadequacy,1.3342966747681473,10,0,F-noGovernor,nan,0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207
1.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S5_inadequacy,1.2716309130412142,10,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.7911469317635884,NORMAL_LEARNING,10,1,0.0,8,S5_inadequacy,1.591547578785864,10,0,F-noGovernor,0.7911469317635884,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,1.1113525930982602,NORMAL_LEARNING,10,2,0.0,8,S5_inadequacy,1.4231213935374072,10,1,F-noGovernor,1.1113525930982602,0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.7972844417788433,NORMAL_LEARNING,10,3,0.0,8,S5_inadequacy,1.2294764358056938,10,0,F-noGovernor,0.7972844417788433,0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648;0.3795;0.3942
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S5_inadequacy,1.2294650090923511,10,0,F-noGovernor,nan,0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648;0.3795;0.3942
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S5_inadequacy,1.201634022211941,10,0,F-noGovernor,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S5_inadequacy,1.1928755702894804,10,0,F-noGovernor,nan,0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031;0.2178;0.2325;0.2472
