scenario,strategy,seed,round,acquisition_order,attempt,disposition,assimilated,z_m,z_over_L,T_C,Q1_mL_min,Q2_mL_min,Q_total_mL_min,C_EGDA_M,C_cat_M,species,conc_fitted_M,sigma_M,censored,qc_flags,qc_fail,residual_rms,fit_condition_number,observation_mode,source
S3_transport,A,7,1,1,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.488792417263137,nan,0,WARN nonnegativity active: EGMA,0,0.23019551721773854,2.575087218747609,nmr,assimilated_measurement
S3_transport,A,7,1,1,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,WARN nonnegativity active: EGMA,0,0.23019551721773854,2.575087218747609,nmr,assimilated_measurement
S3_transport,A,7,1,1,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.00029687716494430656,nan,0,WARN nonnegativity active: EGMA,0,0.23019551721773854,2.575087218747609,nmr,assimilated_measurement
S3_transport,A,7,1,1,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.0016771831240236779,nan,0,WARN nonnegativity active: EGMA,0,0.23019551721773854,2.575087218747609,nmr,assimilated_measurement
S3_transport,A,7,2,2,1,accepted,1,0.2,1.0,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4676850055372102,nan,0,,0,0.45461122481858174,2.5234890711716065,nmr,assimilated_measurement
S3_transport,A,7,2,2,1,accepted,1,0.2,1.0,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.027294902499744183,nan,0,,0,0.45461122481858174,2.5234890711716065,nmr,assimilated_measurement
S3_transport,A,7,2,2,1,accepted,1,0.2,1.0,60.0,0.5,0.5,1.0,1.0,0.5,EG,-7.541241531400602e-05,nan,0,,0,0.45461122481858174,2.5234890711716065,nmr,assimilated_measurement
S3_transport,A,7,2,2,1,accepted,1,0.2,1.0,60.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.016831506855219534,nan,0,,0,0.45461122481858174,2.5234890711716065,nmr,assimilated_measurement
S3_transport,A,7,3,3,1,accepted,1,0.2,1.0,70.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.47055871850226233,nan,0,,0,0.2640784707855186,2.6986480341530616,nmr,assimilated_measurement
S3_transport,A,7,3,3,1,accepted,1,0.2,1.0,70.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.028927751516423152,nan,0,,0,0.2640784707855186,2.6986480341530616,nmr,assimilated_measurement
S3_transport,A,7,3,3,1,accepted,1,0.2,1.0,70.0,0.5,0.5,1.0,1.0,0.5,EG,0.0014108361074029656,nan,0,,0,0.2640784707855186,2.6986480341530616,nmr,assimilated_measurement
S3_transport,A,7,3,3,1,accepted,1,0.2,1.0,70.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.022851871382633903,nan,0,,0,0.2640784707855186,2.6986480341530616,nmr,assimilated_measurement
S3_transport,A,7,4,4,1,accepted,1,0.2,1.0,90.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4252038437518381,nan,0,,0,0.3436433968172404,2.5460595532868244,nmr,assimilated_measurement
S3_transport,A,7,4,4,1,accepted,1,0.2,1.0,90.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.05762901712426535,nan,0,,0,0.3436433968172404,2.5460595532868244,nmr,assimilated_measurement
S3_transport,A,7,4,4,1,accepted,1,0.2,1.0,90.0,0.5,0.5,1.0,1.0,0.5,EG,0.00414928621006516,nan,0,,0,0.3436433968172404,2.5460595532868244,nmr,assimilated_measurement
S3_transport,A,7,4,4,1,accepted,1,0.2,1.0,90.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.06361009653598292,nan,0,,0,0.3436433968172404,2.5460595532868244,nmr,assimilated_measurement
S3_transport,A,7,5,5,1,accepted,1,0.2,1.0,110.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.37584873243495603,nan,0,,0,0.3865420175154055,2.567757132180156,nmr,assimilated_measurement
S3_transport,A,7,5,5,1,accepted,1,0.2,1.0,110.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.11241341226758607,nan,0,,0,0.3865420175154055,2.567757132180156,nmr,assimilated_measurement
S3_transport,A,7,5,5,1,accepted,1,0.2,1.0,110.0,0.5,0.5,1.0,1.0,0.5,EG,0.01701500555095079,nan,0,,0,0.3865420175154055,2.567757132180156,nmr,assimilated_measurement
S3_transport,A,7,5,5,1,accepted,1,0.2,1.0,110.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.1356525187484808,nan,0,,0,0.3865420175154055,2.567757132180156,nmr,assimilated_measurement
S3_transport,A,7,6,6,1,accepted,1,0.2,1.0,130.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.2992458033502164,nan,0,,0,0.19387807558181946,2.566571510652446,nmr,assimilated_measurement
S3_transport,A,7,6,6,1,accepted,1,0.2,1.0,130.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.1566309013501992,nan,0,,0,0.19387807558181946,2.566571510652446,nmr,assimilated_measurement
S3_transport,A,7,6,6,1,accepted,1,0.2,1.0,130.0,0.5,0.5,1.0,1.0,0.5,EG,0.054727007153455305,nan,0,,0,0.19387807558181946,2.566571510652446,nmr,assimilated_measurement
S3_transport,A,7,6,6,1,accepted,1,0.2,1.0,130.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.26197370531224967,nan,0,,0,0.19387807558181946,2.566571510652446,nmr,assimilated_measurement
S3_transport,A,7,7,7,1,accepted,1,0.2,1.0,140.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.25096145758160016,nan,0,,0,0.29754947526704917,2.5247822508799826,nmr,assimilated_measurement
S3_transport,A,7,7,7,1,accepted,1,0.2,1.0,140.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.15391467097677639,nan,0,,0,0.29754947526704917,2.5247822508799826,nmr,assimilated_measurement
S3_transport,A,7,7,7,1,accepted,1,0.2,1.0,140.0,0.5,0.5,1.0,1.0,0.5,EG,0.08688097644874232,nan,0,,0,0.29754947526704917,2.5247822508799826,nmr,assimilated_measurement
S3_transport,A,7,7,7,1,accepted,1,0.2,1.0,140.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.3361853489655374,nan,0,,0,0.29754947526704917,2.5247822508799826,nmr,assimilated_measurement
S3_transport,A,7,8,8,1,accepted,1,0.2,1.0,160.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.15209344405808392,nan,0,,0,0.3248381166424988,2.5816474554269915,nmr,assimilated_measurement
S3_transport,A,7,8,8,1,accepted,1,0.2,1.0,160.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.14311684839219616,nan,0,,0,0.3248381166424988,2.5816474554269915,nmr,assimilated_measurement
S3_transport,A,7,8,8,1,accepted,1,0.2,1.0,160.0,0.5,0.5,1.0,1.0,0.5,EG,0.18928359512043844,nan,0,,0,0.3248381166424988,2.5816474554269915,nmr,assimilated_measurement
S3_transport,A,7,8,8,1,accepted,1,0.2,1.0,160.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.5355736988337292,nan,0,,0,0.3248381166424988,2.5816474554269915,nmr,assimilated_measurement
S3_transport,B,7,1,1,1,accepted,1,0.02,0.09999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.49547810636093464,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.23783279422110487,2.5749162381125092,nmr,assimilated_measurement
S3_transport,B,7,1,1,1,accepted,1,0.02,0.09999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.23783279422110487,2.5749162381125092,nmr,assimilated_measurement
S3_transport,B,7,1,1,1,accepted,1,0.02,0.09999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.0004212463159934542,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.23783279422110487,2.5749162381125092,nmr,assimilated_measurement
S3_transport,B,7,1,1,1,accepted,1,0.02,0.09999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.23783279422110487,2.5749162381125092,nmr,assimilated_measurement
S3_transport,B,7,1,2,1,accepted,1,0.04,0.19999999999999998,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48797045879973083,nan,0,WARN nonnegativity active: AcOH,0,0.4701462072495992,2.5234175861826182,nmr,assimilated_measurement
S3_transport,B,7,1,2,1,accepted,1,0.04,0.19999999999999998,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.005211922840010468,nan,0,WARN nonnegativity active: AcOH,0,0.4701462072495992,2.5234175861826182,nmr,assimilated_measurement
S3_transport,B,7,1,2,1,accepted,1,0.04,0.19999999999999998,40.0,0.5,0.5,1.0,1.0,0.5,EG,-0.0003708350553392625,nan,0,WARN nonnegativity active: AcOH,0,0.4701462072495992,2.5234175861826182,nmr,assimilated_measurement
S3_transport,B,7,1,2,1,accepted,1,0.04,0.19999999999999998,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,nan,1,WARN nonnegativity active: AcOH,0,0.4701462072495992,2.5234175861826182,nmr,assimilated_measurement
S3_transport,B,7,1,3,1,accepted,1,0.06000000000000001,0.30000000000000004,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.49856720347651723,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.268307534563145,2.6985376352034387,nmr,assimilated_measurement
S3_transport,B,7,1,3,1,accepted,1,0.06000000000000001,0.30000000000000004,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.268307534563145,2.6985376352034387,nmr,assimilated_measurement
S3_transport,B,7,1,3,1,accepted,1,0.06000000000000001,0.30000000000000004,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.0007033490659350973,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.268307534563145,2.6985376352034387,nmr,assimilated_measurement
S3_transport,B,7,1,3,1,accepted,1,0.06000000000000001,0.30000000000000004,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.268307534563145,2.6985376352034387,nmr,assimilated_measurement
S3_transport,B,7,1,4,1,accepted,1,0.08,0.39999999999999997,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48438374225851966,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.3523141042447436,2.5460055804386865,nmr,assimilated_measurement
S3_transport,B,7,1,4,1,accepted,1,0.08,0.39999999999999997,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.3523141042447436,2.5460055804386865,nmr,assimilated_measurement
S3_transport,B,7,1,4,1,accepted,1,0.08,0.39999999999999997,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.00015890986544162683,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.3523141042447436,2.5460055804386865,nmr,assimilated_measurement
S3_transport,B,7,1,4,1,accepted,1,0.08,0.39999999999999997,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.3523141042447436,2.5460055804386865,nmr,assimilated_measurement
S3_transport,B,7,1,5,1,accepted,1,0.1,0.5,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4900602050304145,nan,0,WARN nonnegativity active: AcOH,0,0.42468810098021675,2.567419680231179,nmr,assimilated_measurement
S3_transport,B,7,1,5,1,accepted,1,0.1,0.5,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.008885541542891335,nan,0,WARN nonnegativity active: AcOH,0,0.42468810098021675,2.567419680231179,nmr,assimilated_measurement
S3_transport,B,7,1,5,1,accepted,1,0.1,0.5,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.0005087476078927612,nan,0,WARN nonnegativity active: AcOH,0,0.42468810098021675,2.567419680231179,nmr,assimilated_measurement
S3_transport,B,7,1,5,1,accepted,1,0.1,0.5,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,nan,1,WARN nonnegativity active: AcOH,0,0.42468810098021675,2.567419680231179,nmr,assimilated_measurement
S3_transport,B,7,1,6,1,accepted,1,0.12000000000000002,0.6000000000000001,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.5017957789528582,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.2150677573953145,2.565798513707907,nmr,assimilated_measurement
S3_transport,B,7,1,6,1,accepted,1,0.12000000000000002,0.6000000000000001,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.2150677573953145,2.565798513707907,nmr,assimilated_measurement
S3_transport,B,7,1,6,1,accepted,1,0.12000000000000002,0.6000000000000001,40.0,0.5,0.5,1.0,1.0,0.5,EG,-0.00029429954478771845,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.2150677573953145,2.565798513707907,nmr,assimilated_measurement
S3_transport,B,7,1,6,1,accepted,1,0.12000000000000002,0.6000000000000001,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.2150677573953145,2.565798513707907,nmr,assimilated_measurement
S3_transport,B,7,1,7,1,accepted,1,0.14,0.7000000000000001,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4847358365184279,nan,0,WARN nonnegativity active: EGMA,0,0.23608087497340588,2.524189867797859,nmr,assimilated_measurement
S3_transport,B,7,1,7,1,accepted,1,0.14,0.7000000000000001,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,WARN nonnegativity active: EGMA,0,0.23608087497340588,2.524189867797859,nmr,assimilated_measurement
S3_transport,B,7,1,7,1,accepted,1,0.14,0.7000000000000001,40.0,0.5,0.5,1.0,1.0,0.5,EG,8.063247169990805e-05,nan,0,WARN nonnegativity active: EGMA,0,0.23608087497340588,2.524189867797859,nmr,assimilated_measurement
S3_transport,B,7,1,7,1,accepted,1,0.14,0.7000000000000001,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.0001700897057084344,nan,0,WARN nonnegativity active: EGMA,0,0.23608087497340588,2.524189867797859,nmr,assimilated_measurement
S3_transport,B,7,1,8,1,accepted,1,0.16,0.7999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4798134443663225,nan,0,,0,0.38523142561356466,2.581312041045078,nmr,assimilated_measurement
S3_transport,B,7,1,8,1,accepted,1,0.16,0.7999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.012252268275875545,nan,0,,0,0.38523142561356466,2.581312041045078,nmr,assimilated_measurement
S3_transport,B,7,1,8,1,accepted,1,0.16,0.7999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.0005094949188591039,nan,0,,0,0.38523142561356466,2.581312041045078,nmr,assimilated_measurement
S3_transport,B,7,1,8,1,accepted,1,0.16,0.7999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00013269782982957797,nan,0,,0,0.38523142561356466,2.581312041045078,nmr,assimilated_measurement
S3_transport,B,7,1,9,1,accepted,1,0.18,0.8999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4941429466453502,nan,0,WARN nonnegativity active: EGMA,0,0.4361134820993469,2.574912289711683,nmr,assimilated_measurement
S3_transport,B,7,1,9,1,accepted,1,0.18,0.8999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,WARN nonnegativity active: EGMA,0,0.4361134820993469,2.574912289711683,nmr,assimilated_measurement
S3_transport,B,7,1,9,1,accepted,1,0.18,0.8999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,EG,-0.0003429697396524767,nan,0,WARN nonnegativity active: EGMA,0,0.4361134820993469,2.574912289711683,nmr,assimilated_measurement
S3_transport,B,7,1,9,1,accepted,1,0.18,0.8999999999999999,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,3.590741354008386e-05,nan,0,WARN nonnegativity active: EGMA,0,0.4361134820993469,2.574912289711683,nmr,assimilated_measurement
S3_transport,B,7,1,10,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48212832150294616,nan,0,WARN nonnegativity active: EGMA,0,0.24705857034489426,2.6173204250343622,nmr,assimilated_measurement
S3_transport,B,7,1,10,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,WARN nonnegativity active: EGMA,0,0.24705857034489426,2.6173204250343622,nmr,assimilated_measurement
S3_transport,B,7,1,10,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,EG,-0.0002145380429299672,nan,0,WARN nonnegativity active: EGMA,0,0.24705857034489426,2.6173204250343622,nmr,assimilated_measurement
S3_transport,B,7,1,10,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.0010201481219515032,nan,0,WARN nonnegativity active: EGMA,0,0.24705857034489426,2.6173204250343622,nmr,assimilated_measurement
S3_transport,B,7,2,11,1,accepted,1,0.02,0.09999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.49152524006558956,nan,0,"WARN nonnegativity active: EG,AcOH",0,0.4310551091688784,2.572194635170928,nmr,assimilated_measurement
S3_transport,B,7,2,11,1,accepted,1,0.02,0.09999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.008015548199310538,nan,0,"WARN nonnegativity active: EG,AcOH",0,0.4310551091688784,2.572194635170928,nmr,assimilated_measurement
S3_transport,B,7,2,11,1,accepted,1,0.02,0.09999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,EG,-0.001013171489174127,nan,1,"WARN nonnegativity active: EG,AcOH",0,0.4310551091688784,2.572194635170928,nmr,assimilated_measurement
S3_transport,B,7,2,11,1,accepted,1,0.02,0.09999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,nan,1,"WARN nonnegativity active: EG,AcOH",0,0.4310551091688784,2.572194635170928,nmr,assimilated_measurement
S3_transport,B,7,2,12,1,accepted,1,0.04,0.19999999999999998,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48723289716035645,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.4844994788793081,2.5337271957482237,nmr,assimilated_measurement
S3_transport,B,7,2,12,1,accepted,1,0.04,0.19999999999999998,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.4844994788793081,2.5337271957482237,nmr,assimilated_measurement
S3_transport,B,7,2,12,1,accepted,1,0.04,0.19999999999999998,60.0,0.5,0.5,1.0,1.0,0.5,EG,-0.0005605452315495769,nan,0,"WARN nonnegativity active: EGMA,AcOH",0,0.4844994788793081,2.5337271957482237,nmr,assimilated_measurement
S3_transport,B,7,2,12,1,accepted,1,0.04,0.19999999999999998,60.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,nan,1,"WARN nonnegativity active: EGMA,AcOH",0,0.4844994788793081,2.5337271957482237,nmr,assimilated_measurement
S3_transport,B,7,2,13,1,accepted,1,0.06000000000000001,0.30000000000000004,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4980724329719143,nan,0,,0,0.38262469411830297,2.5099696526462645,nmr,assimilated_measurement
S3_transport,B,7,2,13,1,accepted,1,0.06000000000000001,0.30000000000000004,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.0024509770931112223,nan,0,,0,0.38262469411830297,2.5099696526462645,nmr,assimilated_measurement
S3_transport,B,7,2,13,1,accepted,1,0.06000000000000001,0.30000000000000004,60.0,0.5,0.5,1.0,1.0,0.5,EG,-0.0007048931655963685,nan,0,,0,0.38262469411830297,2.5099696526462645,nmr,assimilated_measurement
S3_transport,B,7,2,13,1,accepted,1,0.06000000000000001,0.30000000000000004,60.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.0014309631135887787,nan,0,,0,0.38262469411830297,2.5099696526462645,nmr,assimilated_measurement
S3_transport,B,7,2,14,1,accepted,1,0.08,0.39999999999999997,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48214946650319196,nan,0,,0,0.4401811276803683,2.5511755615710703,nmr,assimilated_measurement
S3_transport,B,7,2,14,1,accepted,1,0.08,0.39999999999999997,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.012554946361174473,nan,0,,0,0.4401811276803683,2.5511755615710703,nmr,assimilated_measurement
S3_transport,B,7,2,14,1,accepted,1,0.08,0.39999999999999997,60.0,0.5,0.5,1.0,1.0,0.5,EG,-0.0008249593268680102,nan,0,,0,0.4401811276803683,2.5511755615710703,nmr,assimilated_measurement
S3_transport,B,7,2,14,1,accepted,1,0.08,0.39999999999999997,60.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.002574338576441303,nan,0,,0,0.4401811276803683,2.5511755615710703,nmr,assimilated_measurement
S3_transport,B,7,2,15,1,accepted,1,0.1,0.5,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48715569919191487,nan,0,WARN nonnegativity active: EGMA,0,0.2087208574930925,2.5848999857658876,nmr,assimilated_measurement
S3_transport,B,7,2,15,1,accepted,1,0.1,0.5,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,WARN nonnegativity active: EGMA,0,0.2087208574930925,2.5848999857658876,nmr,assimilated_measurement
S3_transport,B,7,2,15,1,accepted,1,0.1,0.5,60.0,0.5,0.5,1.0,1.0,0.5,EG,0.0005115623275132731,nan,0,WARN nonnegativity active: EGMA,0,0.2087208574930925,2.5848999857658876,nmr,assimilated_measurement
S3_transport,B,7,2,15,1,accepted,1,0.1,0.5,60.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.0036806821210260744,nan,0,WARN nonnegativity active: EGMA,0,0.2087208574930925,2.5848999857658876,nmr,assimilated_measurement
S3_transport,B,7,2,16,1,accepted,1,0.12000000000000002,0.6000000000000001,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4765730843690266,nan,0,,0,0.3533057367644977,2.5314784189013726,nmr,assimilated_measurement
S3_transport,B,7,2,16,1,accepted,1,0.12000000000000002,0.6000000000000001,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.008274263415124154,nan,0,,0,0.3533057367644977,2.5314784189013726,nmr,assimilated_measurement
S3_transport,B,7,2,16,1,accepted,1,0.12000000000000002,0.6000000000000001,60.0,0.5,0.5,1.0,1.0,0.5,EG,-0.00034132104554192647,nan,0,,0,0.3533057367644977,2.5314784189013726,nmr,assimilated_measurement
S3_transport,B,7,2,16,1,accepted,1,0.12000000000000002,0.6000000000000001,60.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.007935034796559185,nan,0,,0,0.3533057367644977,2.5314784189013726,nmr,assimilated_measurement
S3_transport,B,7,2,17,1,accepted,1,0.14,0.7000000000000001,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48033008387569726,nan,0,WARN nonnegativity active: EGMA,0,0.27818580961747774,2.5593843309983235,nmr,assimilated_measurement
S3_transport,B,7,2,17,1,accepted,1,0.14,0.7000000000000001,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,WARN nonnegativity active: EGMA,0,0.27818580961747774,2.5593843309983235,nmr,assimilated_measurement
S3_transport,B,7,2,17,1,accepted,1,0.14,0.7000000000000001,60.0,0.5,0.5,1.0,1.0,0.5,EG,-0.00022179597825341642,nan,0,WARN nonnegativity active: EGMA,0,0.27818580961747774,2.5593843309983235,nmr,assimilated_measurement
S3_transport,B,7,2,17,1,accepted,1,0.14,0.7000000000000001,60.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.006519930934251229,nan,0,WARN nonnegativity active: EGMA,0,0.27818580961747774,2.5593843309983235,nmr,assimilated_measurement
S3_transport,B,7,2,18,1,accepted,1,0.16,0.7999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48338746358697765,nan,0,,0,0.2670393428016693,2.6754989487628187,nmr,assimilated_measurement
S3_transport,B,7,2,18,1,accepted,1,0.16,0.7999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.016588077171013557,nan,0,,0,0.2670393428016693,2.6754989487628187,nmr,assimilated_measurement
S3_transport,B,7,2,18,1,accepted,1,0.16,0.7999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,EG,0.000606338649051498,nan,0,,0,0.2670393428016693,2.6754989487628187,nmr,assimilated_measurement
S3_transport,B,7,2,18,1,accepted,1,0.16,0.7999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.008792971031740688,nan,0,,0,0.2670393428016693,2.6754989487628187,nmr,assimilated_measurement
S3_transport,B,7,2,19,1,accepted,1,0.18,0.8999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4815208837929881,nan,0,WARN nonnegativity active: EGMA,0,0.19840742893425894,2.554977956847001,nmr,assimilated_measurement
S3_transport,B,7,2,19,1,accepted,1,0.18,0.8999999999999999,60.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,nan,1,WARN nonnegativity active: EGMA,0,0.19840742893425894,2.554977956847001,nmr,assimilated_measurement
