scenario,strategy,seed,round,acquisition_order,T_C,Q1_mL_min,Q2_mL_min,Q_total_mL_min,C_EGDA_M,C_cat_M,z_m,z_over_L,species,c_measured_M,sigma_M,sigma_source,ci95_lo_M,ci95_hi_M,censored,qc_flags,observation_mode,best_model,c_model_observed_M,c_model_reactor_M,residual_M,standardized_residual,c_true_reactor_M,error_vs_true_M,cov_M2_with_EGDA,cov_M2_with_EGMA,cov_M2_with_EG,cov_M2_with_AcOH
S3_transport,B,7,2,11,60.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,EG,-0.001013171489174127,nan,assumed_noise_model,nan,nan,1,"WARN nonnegativity active: EG,AcOH",nmr,wls,1.2383356153863123e-07,1.2383356153863123e-07,-0.0010132953227356657,nan,3.5536181505389566e-06,-0.0010167251073246659,,,,
S3_transport,B,7,2,11,60.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,AcOH,-0.00022445737519570042,nan,assumed_noise_model,nan,nan,1,"WARN nonnegativity active: EG,AcOH",nmr,wls,0.0013716629258898974,0.0013716629258898974,-0.0015961203010855978,nan,0.002339279199828447,-0.0025637365750241473,,,,
S3_transport,B,7,2,12,60.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,EGDA,0.48723289716035645,nan,assumed_noise_model,nan,nan,0,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.49726072076204886,0.49726072076204886,-0.01002782360169241,nan,0.4953395673413994,-0.008106670181042941,,,,
S3_transport,B,7,2,12,60.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,EGMA,0.001564193528995341,nan,assumed_noise_model,nan,nan,1,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.0027387843980446872,0.0027387843980446872,-0.0011745908690493463,nan,0.00464625538190015,-0.003082061852904809,,,,
S3_transport,B,7,2,12,60.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,EG,-0.0005605452315495769,nan,assumed_noise_model,nan,nan,0,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,4.948399064783117e-07,4.948399064783117e-07,-0.0005610400714560552,nan,1.4177276700601572e-05,-0.0005747225082501784,,,,
S3_transport,B,7,2,12,60.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,AcOH,-0.00022445737519570042,nan,assumed_noise_model,nan,nan,1,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.002739774077857644,0.002739774077857644,-0.0029642314530533443,nan,0.004674609935301365,-0.0048990673104970656,,,,
S3_transport,B,7,2,13,60.0,0.5,0.5,1.0,1.0,0.5,0.06000000000000001,0.30000000000000004,EGDA,0.4980724329719143,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.4958967688937138,0.4958967688937138,0.0021756640782004677,nan,0.4930258272129207,0.005046605758993572,,,,
S3_transport,B,7,2,13,60.0,0.5,0.5,1.0,1.0,0.5,0.06000000000000001,0.30000000000000004,EGMA,0.0024509770931112223,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.004102118830339856,0.004102118830339856,-0.0016511417372286337,nan,0.00694235741052655,-0.004491380317415328,,,,
S3_transport,B,7,2,13,60.0,0.5,0.5,1.0,1.0,0.5,0.06000000000000001,0.30000000000000004,EG,-0.0007048931655963685,nan,assumed_noise_model,nan,nan,0,,nmr,wls,1.112275946305429e-06,1.112275946305429e-06,-0.000706005441542674,nan,3.181537655286901e-05,-0.0007367085421492375,,,,
S3_transport,B,7,2,13,60.0,0.5,0.5,1.0,1.0,0.5,0.06000000000000001,0.30000000000000004,AcOH,0.0014309631135887787,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.004104343382232467,0.004104343382232467,-0.0026733802686436884,nan,0.007005988163632313,-0.005575025050043534,,,,
S3_transport,B,7,2,14,60.0,0.5,0.5,1.0,1.0,0.5,0.08,0.39999999999999997,EGDA,0.48214946650319196,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.49453659467221645,0.49453659467221645,-0.012387128169024486,nan,0.4907230027154778,-0.008573536212285848,,,,
S3_transport,B,7,2,14,60.0,0.5,0.5,1.0,1.0,0.5,0.08,0.39999999999999997,EGMA,0.012554946361174473,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.0054614299264547,0.0054614299264547,0.007093516434719773,nan,0.009220584668334898,0.003334361692839575,,,,
S3_transport,B,7,2,14,60.0,0.5,0.5,1.0,1.0,0.5,0.08,0.39999999999999997,EG,-0.0008249593268680102,nan,assumed_noise_model,nan,nan,0,,nmr,wls,1.9754013289070905e-06,1.9754013289070905e-06,-0.0008269347281969172,nan,5.641261618743352e-05,-0.0008813719430554437,,,,
S3_transport,B,7,2,14,60.0,0.5,0.5,1.0,1.0,0.5,0.08,0.39999999999999997,AcOH,0.002574338576441303,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.005465380729112516,0.005465380729112516,-0.002891042152671213,nan,0.009333409900709796,-0.0067590713242684924,,,,
S3_transport,B,7,2,15,60.0,0.5,0.5,1.0,1.0,0.5,0.1,0.5,EGDA,0.48715569919191487,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.49318018749773923,0.49318018749773923,-0.00602448830582436,nan,0.48843104276549987,-0.0012753435735849972,,,,
S3_transport,B,7,2,15,60.0,0.5,0.5,1.0,1.0,0.5,0.1,0.5,EGMA,0.001564193528995341,nan,assumed_noise_model,nan,nan,1,WARN nonnegativity active: EGMA,nmr,wls,0.006816729024402741,0.006816729024402741,-0.0052525354954074,nan,0.011481043248320678,-0.009916849719325337,,,,
S3_transport,B,7,2,15,60.0,0.5,0.5,1.0,1.0,0.5,0.1,0.5,EG,0.0005115623275132731,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,3.083477858036881e-06,3.083477858036881e-06,0.0005084788496552363,nan,8.791398617956239e-05,0.00042364834133371075,,,,
S3_transport,B,7,2,15,60.0,0.5,0.5,1.0,1.0,0.5,0.1,0.5,AcOH,0.0036806821210260744,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.00682289598011882,0.00682289598011882,-0.0031422138590927458,nan,0.011656871220679835,-0.00797618909965376,,,,
S3_transport,B,7,2,16,60.0,0.5,0.5,1.0,1.0,0.5,0.12000000000000002,0.6000000000000001,EGDA,0.4765730843690266,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.49182753680107705,0.49182753680107705,-0.015254452432050425,nan,0.4861498965118182,-0.009576812142791602,,,,
S3_transport,B,7,2,16,60.0,0.5,0.5,1.0,1.0,0.5,0.12000000000000002,0.6000000000000001,EGMA,0.008274263415124154,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.008168027429431209,0.008168027429431209,0.00010623598569294533,nan,0.013723838720544324,-0.00544957530542017,,,,
S3_transport,B,7,2,16,60.0,0.5,0.5,1.0,1.0,0.5,0.12000000000000002,0.6000000000000001,EG,-0.00034132104554192647,nan,assumed_noise_model,nan,nan,0,,nmr,wls,4.435769491817474e-06,4.435769491817474e-06,-0.00034575681503374396,nan,0.00012626476763749202,-0.0004675858131794185,,,,
S3_transport,B,7,2,16,60.0,0.5,0.5,1.0,1.0,0.5,0.12000000000000002,0.6000000000000001,AcOH,0.007935034796559185,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.008176898968414848,0.008176898968414848,-0.000241864171855663,nan,0.013976368255819337,-0.006041333459260152,,,,
S3_transport,B,7,2,17,60.0,0.5,0.5,1.0,1.0,0.5,0.14,0.7000000000000001,EGDA,0.48033008387569726,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.49047863204309544,0.49047863204309544,-0.010148548167398186,nan,0.4838795133348803,-0.0035494294591830178,,,,
S3_transport,B,7,2,17,60.0,0.5,0.5,1.0,1.0,0.5,0.14,0.7000000000000001,EGMA,0.001564193528995341,nan,assumed_noise_model,nan,nan,1,WARN nonnegativity active: EGMA,nmr,wls,0.009515336414600353,0.009515336414600353,-0.007951142885605013,nan,0.015949076133777034,-0.014384882604781693,,,,
S3_transport,B,7,2,17,60.0,0.5,0.5,1.0,1.0,0.5,0.14,0.7000000000000001,EG,-0.00022179597825341642,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,6.031542304256195e-06,6.031542304256195e-06,-0.00022782752055767262,nan,0.00017141053134278662,-0.000393206509596203,,,,
S3_transport,B,7,2,17,60.0,0.5,0.5,1.0,1.0,0.5,0.14,0.7000000000000001,AcOH,0.006519930934251229,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.009527399499208871,0.009527399499208871,-0.0030074685649576424,nan,0.01629189719646264,-0.009771966262211412,,,,
S3_transport,B,7,2,18,60.0,0.5,0.5,1.0,1.0,0.5,0.16,0.7999999999999999,EGDA,0.48338746358697765,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.48913346271509545,0.48913346271509545,-0.005745999128117796,nan,0.4816198428458661,0.0017676207411115308,,,,
S3_transport,B,7,2,18,60.0,0.5,0.5,1.0,1.0,0.5,0.16,0.7999999999999999,EGMA,0.016588077171013557,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.01085866722039339,0.01085866722039339,0.005729409950620167,nan,0.018156860017347884,-0.0015687828463343267,,,,
S3_transport,B,7,2,18,60.0,0.5,0.5,1.0,1.0,0.5,0.16,0.7999999999999999,EG,0.000606338649051498,nan,assumed_noise_model,nan,nan,0,,nmr,wls,7.870064511157137e-06,7.870064511157137e-06,0.0005984685845403408,nan,0.00022329713678600848,0.0003830415122654895,,,,
S3_transport,B,7,2,18,60.0,0.5,0.5,1.0,1.0,0.5,0.16,0.7999999999999999,AcOH,0.008792971031740688,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.010874407349415709,0.010874407349415709,-0.0020814363176750207,nan,0.01860345429091993,-0.00981048325917924,,,,
S3_transport,B,7,2,19,60.0,0.5,0.5,1.0,1.0,0.5,0.18,0.8999999999999999,EGDA,0.4815208837929881,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.48779201833893343,0.48779201833893343,-0.006271134545945356,nan,0.4793708348854495,0.00215004890753856,,,,
S3_transport,B,7,2,19,60.0,0.5,0.5,1.0,1.0,0.5,0.18,0.8999999999999999,EGMA,0.001564193528995341,nan,assumed_noise_model,nan,nan,1,WARN nonnegativity active: EGMA,nmr,wls,0.012198031054588013,0.012198031054588013,-0.010633837525592672,nan,0.020347294383741117,-0.018783100854745775,,,,
S3_transport,B,7,2,19,60.0,0.5,0.5,1.0,1.0,0.5,0.18,0.8999999999999999,EG,0.0001180801429876996,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,9.950606478656295e-06,9.950606478656295e-06,0.0001081295365090433,nan,0.0002818707308094222,-0.0001637905878217226,,,,
S3_transport,B,7,2,19,60.0,0.5,0.5,1.0,1.0,0.5,0.18,0.8999999999999999,AcOH,0.01464038717524731,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.012217932267545329,0.012217932267545329,0.0024224549077019805,nan,0.020911035845359992,-0.0062706486701126826,,,,
S3_transport,B,7,2,20,60.0,0.5,0.5,1.0,1.0,0.5,0.2,1.0,EGDA,0.4751009214410135,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.4864542884663019,0.4864542884663019,-0.011353367025288386,nan,0.47713243952296935,-0.002031518081955841,,,,
S3_transport,B,7,2,20,60.0,0.5,0.5,1.0,1.0,0.5,0.2,1.0,EGMA,0.02332440362958681,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.013533439093026085,0.013533439093026085,0.009790964536560726,nan,0.022520482730333413,0.0008039208992533971,,,,
S3_transport,B,7,2,20,60.0,0.5,0.5,1.0,1.0,0.5,0.2,1.0,EG,9.464904432390721e-05,nan,assumed_noise_model,nan,nan,0,,nmr,wls,1.2272440672095826e-05,1.2272440672095826e-05,8.237660365181138e-05,nan,0.0003470777466972911,-0.0002524287023733839,,,,
S3_transport,B,7,2,20,60.0,0.5,0.5,1.0,1.0,0.5,0.2,1.0,AcOH,0.01446927549491969,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.013557983974370282,0.013557983974370282,0.000911291520549409,nan,0.023214638223728025,-0.008745362728808334,,,,
S3_transport,B,7,3,21,70.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,EGDA,0.4906581593812079,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: AcOH,nmr,wls,0.4979933993551724,0.4979933993551724,-0.0073352399739645135,nan,0.49650371301771695,-0.005845553636509071,,,,
S3_transport,B,7,3,21,70.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,EGMA,0.0015736475796588017,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: AcOH,nmr,wls,0.0019724024254293747,0.0019724024254293747,-0.000398754845770573,nan,0.003487617535529635,-0.0019139699558708334,,,,
S3_transport,B,7,3,21,70.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,EG,-0.00020547771427708564,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: AcOH,nmr,wls,3.419821939852344e-05,3.419821939852344e-05,-0.00023967593367560906,nan,8.669446753421796e-06,-0.00021414716103050743,,,,
S3_transport,B,7,3,21,70.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,AcOH,-0.00022445737519570042,nan,assumed_noise_model,nan,nan,1,WARN nonnegativity active: AcOH,nmr,wls,0.002040798864226315,0.002040798864226315,-0.0022652562394220154,nan,0.003504956429036477,-0.0037294138042321774,,,,
S3_transport,B,7,3,22,70.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,EGDA,0.4973663909661204,nan,assumed_noise_model,nan,nan,0,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.4959949326280548,0.4959949326280548,0.0013714583380656231,nan,0.4930321148249603,0.004334276141160109,,,,
S3_transport,B,7,3,22,70.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,EGMA,0.001564193528995341,nan,assumed_noise_model,nan,nan,1,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.0038700115036937577,0.0038700115036937577,-0.0023058179746984165,nan,0.0069333479377465266,-0.005369154408751186,,,,
S3_transport,B,7,3,22,70.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,EG,0.000874168725635648,nan,assumed_noise_model,nan,nan,0,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.0001350558682517196,0.0001350558682517196,0.0007391128573839284,nan,3.453723729316954e-05,0.0008396314883424784,,,,
S3_transport,B,7,3,22,70.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,AcOH,-0.00022445737519570042,nan,assumed_noise_model,nan,nan,1,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.0041401232401970574,0.0041401232401970574,-0.0043645806153927574,nan,0.0070024224123328505,-0.007226879787528551,,,,
S3_transport,B,7,3,23,70.0,0.5,0.5,1.0,1.0,0.5,0.06000000000000001,0.30000000000000004,EGDA,0.48000574594275,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.4940045689110382,0.4940045689110382,-0.01399882296828825,nan,0.4895850323992775,-0.009579286456527503,,,,
S3_transport,B,7,3,23,70.0,0.5,0.5,1.0,1.0,0.5,0.06000000000000001,0.30000000000000004,EGMA,0.017443969941183274,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.005695397052631523,0.005695397052631523,0.011748572888551752,nan,0.01033757379287162,0.007106396148311654,,,,
S3_transport,B,7,3,23,70.0,0.5,0.5,1.0,1.0,0.5,0.06000000000000001,0.30000000000000004,EG,0.0006733467031150402,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.00030003403633048573,0.00030003403633048573,0.00037331266678455443,nan,7.73938078508973e-05,0.0005959528952641428,,,,
S3_transport,B,7,3,23,70.0,0.5,0.5,1.0,1.0,0.5,0.06000000000000001,0.30000000000000004,AcOH,0.003040199905676441,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.006295465125292354,0.006295465125292354,-0.003255265219615913,nan,0.010492361408573398,-0.007452161502896957,,,,
S3_transport,B,7,3,24,70.0,0.5,0.5,1.0,1.0,0.5,0.08,0.39999999999999997,EGDA,0.4836778719205998,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.4920222772993613,0.4920222772993613,-0.008344405378761521,nan,0.4861622939019364,-0.002484421981336582,,,,
S3_transport,B,7,3,24,70.0,0.5,0.5,1.0,1.0,0.5,0.08,0.39999999999999997,EGMA,0.001564193528995341,nan,assumed_noise_model,nan,nan,1,WARN nonnegativity active: EGMA,nmr,wls,0.007451042399585051,0.007451042399585051,-0.005886848870589711,nan,0.013700674789222643,-0.012136481260227303,,,,
S3_transport,B,7,3,24,70.0,0.5,0.5,1.0,1.0,0.5,0.08,0.39999999999999997,EG,0.000722650236311009,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.0005266803010537773,0.0005266803010537773,0.00019596993525723173,nan,0.00013703130884098758,0.0005856189274700213,,,,
S3_transport,B,7,3,24,70.0,0.5,0.5,1.0,1.0,0.5,0.08,0.39999999999999997,AcOH,0.003354275670716324,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.008504403001692458,0.008504403001692458,-0.005150127330976134,nan,0.0139747374069046,-0.010620461736188275,,,,
S3_transport,B,7,3,25,70.0,0.5,0.5,1.0,1.0,0.5,0.1,0.5,EGDA,0.47930178206008855,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.49004802689565213,0.49004802689565213,-0.010746244835563579,nan,0.4827637286660075,-0.0034619466059189197,,,,
S3_transport,B,7,3,25,70.0,0.5,0.5,1.0,1.0,0.5,0.1,0.5,EGMA,0.001564193528995341,nan,assumed_noise_model,nan,nan,1,WARN nonnegativity active: EGMA,nmr,wls,0.009139347315566575,0.009139347315566575,-0.007575153786571235,nan,0.017023027744443864,-0.015458834215448523,,,,
S3_transport,B,7,3,25,70.0,0.5,0.5,1.0,1.0,0.5,0.1,0.5,EG,7.649569004993342e-05,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.0008126257887815196,0.0008126257887815196,-0.0007361300987315862,nan,0.0002132435895486549,-0.0001367478994987215,,,,
S3_transport,B,7,3,25,70.0,0.5,0.5,1.0,1.0,0.5,0.1,0.5,AcOH,0.006597393674080361,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.010764598893129461,0.010764598893129461,-0.0041672052190491,nan,0.017449514923541156,-0.010852121249460795,,,,
S3_transport,B,7,3,26,70.0,0.5,0.5,1.0,1.0,0.5,0.12000000000000002,0.6000000000000001,EGDA,0.48215973420662767,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.48808178681434383,0.48808178681434383,-0.005922052607716166,nan,0.479389167188171,0.002770567018456682,,,,
S3_transport,B,7,3,26,70.0,0.5,0.5,1.0,1.0,0.5,0.12000000000000002,0.6000000000000001,EGMA,0.001564193528995341,nan,assumed_noise_model,nan,nan,1,WARN nonnegativity active: EGMA,nmr,wls,0.010762630800722267,0.010762630800722267,-0.009198437271726926,nan,0.02030500662454776,-0.01874081309555242,,,,
S3_transport,B,7,3,26,70.0,0.5,0.5,1.0,1.0,0.5,0.12000000000000002,0.6000000000000001,EG,-0.000795927358924948,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.0011555823849340701,0.0011555823849340701,-0.0019515097438590181,nan,0.0003058261872812184,-0.0011017535462061665,,,,
S3_transport,B,7,3,26,70.0,0.5,0.5,1.0,1.0,0.5,0.12000000000000002,0.6000000000000001,AcOH,0.013197731353254033,nan,assumed_noise_model,nan,nan,0,WARN nonnegativity active: EGMA,nmr,wls,0.013073795570590257,0.013073795570590257,0.00012393578266377617,nan,0.020916658999110185,-0.007718927645856152,,,,
S3_transport,B,7,3,27,70.0,0.5,0.5,1.0,1.0,0.5,0.14,0.7000000000000001,EGDA,0.4729255494837454,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.4861235261860016,0.4861235261860016,-0.013197976702256198,nan,0.4760384411169417,-0.0031128916331963352,,,,
S3_transport,B,7,3,27,70.0,0.5,0.5,1.0,1.0,0.5,0.14,0.7000000000000001,EGMA,0.013332990768999693,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.01232313381466745,0.01232313381466745,0.0010098569543322434,nan,0.023546982571332614,-0.010213991802332921,,,,
S3_transport,B,7,3,27,70.0,0.5,0.5,1.0,1.0,0.5,0.14,0.7000000000000001,EG,0.00028218194125136055,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.0015533399993311941,0.0015533399993311941,-0.0012711580580798336,nan,0.0004145763117256129,-0.00013239437047425233,,,,
S3_transport,B,7,3,27,70.0,0.5,0.5,1.0,1.0,0.5,0.14,0.7000000000000001,AcOH,0.01676491807599991,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.01542981381332968,0.01542981381332968,0.0013351042626702312,nan,0.024376135194783828,-0.007611217118783917,,,,
S3_transport,B,7,3,28,70.0,0.5,0.5,1.0,1.0,0.5,0.16,0.7999999999999999,EGDA,0.48281461058199016,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.4841732141614555,0.4841732141614555,-0.0013586035794653228,nan,0.4727113832571906,0.010103227324799569,,,,
S3_transport,B,7,3,28,70.0,0.5,0.5,1.0,1.0,0.5,0.16,0.7999999999999999,EGMA,0.006174762789711797,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.013823021886597486,0.013823021886597486,-0.007648259096885689,nan,0.026749323891835076,-0.02057456110212328,,,,
S3_transport,B,7,3,28,70.0,0.5,0.5,1.0,1.0,0.5,0.16,0.7999999999999999,EG,0.00031248194228866624,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.002003763951947256,0.002003763951947256,-0.0016912820096585896,nan,0.0005392928509743717,-0.0002268109086857055,,,,
S3_transport,B,7,3,28,70.0,0.5,0.5,1.0,1.0,0.5,0.16,0.7999999999999999,AcOH,0.019587561725229928,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.017830549790491843,0.017830549790491843,0.0017570119347380848,nan,0.02782790959378381,-0.008240347868553884,,,,
S3_transport,B,7,3,29,70.0,0.5,0.5,1.0,1.0,0.5,0.18,0.8999999999999999,EGDA,0.47371974919622345,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.48223081991582734,0.48223081991582734,-0.008511070719603886,nan,0.46940782756196986,0.00431192163425359,,,,
S3_transport,B,7,3,29,70.0,0.5,0.5,1.0,1.0,0.5,0.18,0.8999999999999999,EGMA,0.023068244197201417,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.015264387662778755,0.015264387662778755,0.007803856534422662,nan,0.029912396077332332,-0.006844151880130916,,,,
S3_transport,B,7,3,29,70.0,0.5,0.5,1.0,1.0,0.5,0.18,0.8999999999999999,EG,2.000782658982572e-05,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.002504792421394046,0.002504792421394046,-0.00248478459480422,nan,0.0006797763606977678,-0.000659768534107942,,,,
S3_transport,B,7,3,29,70.0,0.5,0.5,1.0,1.0,0.5,0.18,0.8999999999999999,AcOH,0.022666583756582672,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.020273972505566697,0.020273972505566697,0.0023926112510159747,nan,0.03127194879872785,-0.008605365042145176,,,,
S3_transport,B,7,3,30,70.0,0.5,0.5,1.0,1.0,0.5,0.2,1.0,EGDA,0.46638447233427593,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.4802963126523741,0.4802963126523741,-0.013911840318098168,nan,0.466127609116572,0.00025686321770396203,,,,
S3_transport,B,7,3,30,70.0,0.5,0.5,1.0,1.0,0.5,0.2,1.0,EGMA,0.013383523023381628,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.01664925334079891,0.01664925334079891,-0.0032657303174172814,nan,0.03303656184054422,-0.01965303881716259,,,,
S3_transport,B,7,3,30,70.0,0.5,0.5,1.0,1.0,0.5,0.2,1.0,EG,0.0007481714743717447,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.0030544340068271716,0.0030544340068271716,-0.002306262532455427,nan,0.0008358290428837467,-8.7657568512002e-05,,,,
S3_transport,B,7,3,30,70.0,0.5,0.5,1.0,1.0,0.5,0.2,1.0,AcOH,0.02657757873311088,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.0227581213544531,0.0227581213544531,0.003819457378657777,nan,0.0347082199263117,-0.008130641193200821,,,,
S3_transport,B,7,4,31,90.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,EGDA,0.4939217794309543,nan,assumed_noise_model,nan,nan,0,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.4942043436479505,0.4942043436479505,-0.00028256421699623946,nan,0.4926283903759501,0.0012933890550042015,,,,
S3_transport,B,7,4,31,90.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,EGMA,0.001564193528995341,nan,assumed_noise_model,nan,nan,1,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.005733662117522373,0.005733662117522373,-0.004169468588527033,nan,0.007326509830937481,-0.0057623163019421405,,,,
S3_transport,B,7,4,31,90.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,EG,0.00015824688167807854,nan,assumed_noise_model,nan,nan,0,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,6.199423452711476e-05,6.199423452711476e-05,9.625264715096378e-05,nan,4.5099793112567676e-05,0.00011314708856551087,,,,
S3_transport,B,7,4,31,90.0,0.5,0.5,1.0,1.0,0.5,0.02,0.09999999999999999,AcOH,-0.00022445737519570042,nan,assumed_noise_model,nan,nan,1,"WARN nonnegativity active: EGMA,AcOH",nmr,wls,0.005857650586576597,0.005857650586576597,-0.006082107961772297,nan,0.007416709417162686,-0.007641166792358387,,,,
S3_transport,B,7,4,32,90.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,EGDA,0.48248872648381125,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.48847652502790734,0.48847652502790734,-0.00598779854409609,nan,0.4853665374989884,-0.002877811015177145,,,,
S3_transport,B,7,4,32,90.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,EGMA,0.01611057759345074,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.011278270451935643,0.011278270451935643,0.0048323071415150975,nan,0.014454712103052495,0.0016558654903982457,,,,
S3_transport,B,7,4,32,90.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,EG,-0.00019897118698190765,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.00024520452015704635,0.00024520452015704635,-0.000444175707138954,nan,0.00017875039795923402,-0.00037772158494114166,,,,
S3_transport,B,7,4,32,90.0,0.5,0.5,1.0,1.0,0.5,0.04,0.19999999999999998,AcOH,0.007937784363942059,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.011768679492249726,0.011768679492249726,-0.0038308951283076674,nan,0.014812212898971042,-0.006874428535028983,,,,
S3_transport,B,7,4,33,90.0,0.5,0.5,1.0,1.0,0.5,0.06000000000000001,0.30000000000000004,EGDA,0.47394829602652816,nan,assumed_noise_model,nan,nan,0,,nmr,wls,0.482815750330969,0.482815750330969,-0.008867454304440858,nan,0.4782128178342017,-0.00426452180767356,,,,
