species,true_M,estimated_M,sigma_M
AcOH,0.1602612898997921,0.16121129498968445,0.004544249852683798
AcOH,0.5004310086286626,0.49905436578231666,0.008848986299472677
AcOH,0.3229469878572477,0.32435648786342586,0.006260236690215687
AcOH,0.5712115823507184,0.5657156835927053,0.010276352863152748
AcOH,0.22689028681356901,0.2269860981715645,0.00514714638108354
AcOH,0.31577756858965067,0.3146703661047773,0.006277558500520339
AcOH,0.349955388651168,0.34913160758818085,0.006571745877521883
AcOH,0.35238236633988906,0.3539706426383064,0.006882753380654785
AcOH,0.24288976455041644,0.2427304499467946,0.005352905407224322
AcOH,0.395400610580075,0.39435626196939516,0.007461548213464248
AcOH,0.5534364201300126,0.5512116483978534,0.009426042952711086
AcOH,0.18696661373585324,0.18660446546415888,0.004726545040085157
AcOH,0.0332697988725986,0.030979191788761348,0.003161709891398229
AcOH,0.16185418256894593,0.1609767217534902,0.004090641421977765
AcOH,0.5392859004009224,0.5390172726330729,0.009331626782859278
AcOH,0.4025140885983614,0.4027899935709374,0.007621554323681226
AcOH,0.17221776267549035,0.17023006413041197,0.004450610416510557
AcOH,0.34052265417084887,0.3381403323755352,0.006657997814893853
AcOH,0.11299073964647201,0.1147751478520246,0.003969845445628998
AcOH,0.4283805702557294,0.42788724819024465,0.007876235751804624
AcOH,0.43985819465216747,0.4463968788125675,0.008320724919536332
AcOH,0.3014366885404855,0.29809836675135876,0.006013451668072947
AcOH,0.16258539892376814,0.1617699602150446,0.004063505034129829
AcOH,0.2956512144151598,0.29423521704083466,0.006178878622854306
AcOH,0.5608700239931447,0.5548868654143678,0.009663275278084946
AcOH,0.5308953118708847,0.5314707297252315,0.009114924269501392
AcOH,0.4363175489803881,0.4319383131484886,0.007902903751423392
AcOH,0.41442678743447625,0.41165994650815685,0.00761265351061986
AcOH,0.5457606092113326,0.5412196829134021,0.00941566729730359
AcOH,0.5461278522700722,0.5453812485612601,0.009521038635048572
AcOH,0.41729212287358336,0.4143295027410521,0.0075737113579570576
AcOH,0.5942771786614921,0.5957545527673089,0.010169046850459626
AcOH,0.16496284677650042,0.16498289214828482,0.0045864693552941475
AcOH,0.34036896446670895,0.3358190263104119,0.006512741792247786
AcOH,0.5892694874543616,0.588601208177632,0.010152855372708058
AcOH,0.22919830766176857,0.22795542003183974,0.0049299202684311965
AcOH,0.4824218897873499,0.4818002659888754,0.008937573297496353
AcOH,0.35811060957827706,0.35765661599559934,0.006856625980064387
AcOH,0.026881984497528145,0.024633326956051953,0.0026007642721711023
AcOH,0.28175810376214727,0.2847658638937781,0.006010802380539652
AcOH,0.427310803812976,0.42694486604717086,0.007768830825280225
AcOH,0.4240241710282615,0.42763663513278566,0.008009748116695602
