design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
0.0,0.5747920829999202,8,0.6026124169984541,S1_ideal,2,F
5.731758416000957,0.09591775000080816,1,5.829572250000638,S1_ideal,3,F
5.067129374998331,0.2534550419986772,2,5.328151874997275,S1_ideal,3,F
5.032330959002138,0.3938482909979939,3,5.438674458000605,S1_ideal,3,F
5.250969709002675,0.2658398749990738,4,5.531737665998662,S1_ideal,3,F
5.203645166999195,0.5481589999981225,5,5.771125666000444,S1_ideal,3,F
5.230209042001661,0.4979645419989538,6,5.7540664590014785,S1_ideal,3,F
5.2689883329985605,0.38109391599937226,7,5.674014541000361,S1_ideal,3,F
0.0,0.6151699160000135,8,0.642087124997488,S1_ideal,3,F
6.071671666999464,0.0966799589987204,1,6.170014999999694,S1_ideal,4,F
5.058482291999098,0.27912745800131233,2,5.344772832999297,S1_ideal,4,F
5.152832957999635,0.24529679199986276,3,5.406459000001632,S1_ideal,4,F
5.190131916999235,0.22723637499802862,4,5.430391249999957,S1_ideal,4,F
5.090262083002017,0.31884837499819696,5,5.426386625000305,S1_ideal,4,F
5.230770124999253,0.472866874999454,6,5.720755916001508,S1_ideal,4,F
5.255590583001322,0.3448764159984421,7,5.621076665996952,S1_ideal,4,F
0.0,0.5255479170009494,8,0.5502547079995566,S1_ideal,4,F
5.790256500000396,0.12076708400127245,1,5.927750750000996,S1_ideal,5,F
4.969492041000194,0.28193991599982837,2,5.261331290999806,S1_ideal,5,F
5.088668375003181,0.300623833998543,3,5.396143916997971,S1_ideal,5,F
5.167199875002552,0.30035804200088023,4,5.487953291998565,S1_ideal,5,F
5.196499875000882,0.4029186670013587,5,5.6206831249983225,S1_ideal,5,F
5.191780624998501,0.4652783339988673,6,5.681366500000877,S1_ideal,5,F
5.148322499997448,0.5920882089994848,7,5.775321917000838,S1_ideal,5,F
