C_EGDA_M,C_cat_M,Q_total_mL_min,T_C,blind_rmse_M,cum_acid_mol,cum_capillary_travel_m,cum_egda_mol,cum_energy_kJ,cum_nmr_acquisitions,cum_reactor_conditions,cum_spatial_samples,cum_time_s,cum_waste_mL,design_mode,is_reference,n_positions,param_err_pct,reference_acid_mol,reference_blind_rmse_M,reference_capillary_travel_m,reference_egda_mol,reference_energy_kJ,reference_nmr_acquisitions,reference_param_err_pct,reference_reactor_conditions,reference_spatial_samples,reference_strategy,reference_time_s,reference_waste_mL,round,scenario,seed,strategy,z_over_L_list,z_over_L_max,z_over_L_min
2.0,2.0,2.0,160.0,0.0007784848162108301,0.7186044309233862,6.7473000000000045,0.7887699857488238,551.569368834675,71.0,6.0,60.0,25712.056200924748,861.9322193017451,diagnostic,0,10,33.137366421976665,0.07594705780162693,0.027336060714950688,5.939999999999998,0.15189411560325386,118.15597298503008,60.0,100.16901816276503,6.0,60.0,B,18227.293872390455,348.7882312065076,6,S2_nmr,11,F,0.1180;0.1425;0.1670;0.1915;0.2160;0.2405;0.9265;0.9510;0.9755;1.0000,1.0,0.11800000000000001
2.0,2.0,0.5,60.0,0.000871909686175861,0.7673655646958998,7.041300000000007,0.8375311195213374,608.7031227055935,82.0,7.0,70.0,31563.392253626313,918.9433530742581,diagnostic,0,10,34.19081096673364,0.08903049600665999,0.012199744232842244,7.019999999999996,0.17806099201331999,152.5092510707766,70.0,69.6720827137062,7.0,70.0,B,21367.319041598388,408.62198402663984,7,S2_nmr,11,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,140.0,0.0008124112922018123,0.8152896151350799,8.114400000000003,0.8854551699605175,671.7402137517074,92.0,8.0,80.0,37314.278306327884,974.3674035134376,diagnostic,0,10,30.813009631916287,0.10211393421169306,0.009919463845453056,8.099999999999994,0.2042278684233861,190.61261635860583,80.0,24.229088421535927,8.0,80.0,B,24507.34421080632,468.4557368467721,8,S2_nmr,11,F,0.0690;0.0935;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.069
1.0,0.5,1.0,40.0,0.10455268896993404,0.010323616776461625,0.44099999999999995,0.02064723355292325,2.5891630875365754,10.0,1.0,10.0,2477.66802635079,48.794467105846515,seed,0,10,122.02379344247434,0.01052986677646163,0.15141960129782056,0.54,0.02105973355292326,2.6408905875365756,10.0,294.6197107873014,1.0,10.0,B,2527.1680263507906,49.61946710584651,1,S2_nmr,12,F,0.2650;0.2895;0.6325;0.6570;0.6815;0.7060;0.7305;0.9510;0.9755;1.0000,1.0,0.265
2.0,1.0,2.0,160.0,0.022340668488668752,0.08842335032938488,1.6757999999999995,0.17684670065876976,150.73252237536576,21.0,2.0,20.0,7163.652039526188,213.24393421169307,eig,0,10,122.59865194013773,0.02361330498149469,0.1462113687919714,1.6200000000000006,0.04722660996298938,18.24373266287005,20.0,153.87314639458384,2.0,20.0,B,5667.193195558724,109.45321992597873,2,S2_nmr,12,F,0.0200;0.1670;0.1915;0.2160;0.2405;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.02
2.0,2.0,0.5,100.0,0.001210280740505385,0.13468281743523144,2.969399999999999,0.22310616776461636,195.23486531304866,32.0,3.0,30.0,12714.788092227769,267.75340131753944,eig,0,10,4.358581218769952,0.03669674318652775,0.04553581534977077,2.700000000000001,0.0733934863730555,37.59666194028614,30.0,124.28441277375444,3.0,30.0,B,8807.218364766657,169.28697274611096,3,S2_nmr,12,F,0.0935;0.1180;0.1425;0.5100;0.5345;0.5590;0.7305;0.9510;0.9755;1.0000,1.0,0.0935
1.0,2.0,0.5,60.0,0.0007948278362941502,0.17257145120774475,3.233999999999998,0.24205048465087287,220.77797243396745,42.0,4.0,40.0,17261.424144929337,313.14203509005233,diagnostic,0,10,1.4086020666203014,0.04978018139156081,0.05668784967567613,3.7800000000000016,0.09956036278312162,60.699678419784824,40.0,165.3025417320426,4.0,40.0,B,11947.24353397459,229.12072556624318,4,S2_nmr,12,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,2.0,160.0,0.0009250110982959033,0.3351575849802579,5.291999999999997,0.404636618423386,362.5253277217969,55.0,5.0,50.0,22139.00815810472,485.47816886256555,diagnostic,0,8,3.694762420987363,0.06286361959659387,0.02294146553468231,4.859999999999999,0.12572723919318773,87.55278210136616,50.0,217.62218414412771,5.0,50.0,B,15087.268703182523,288.9544783863754,5,S2_nmr,12,F,0.1180;0.1425;0.1915;0.2405;0.9020;0.9510;0.9755;1.0000,1.0,0.11800000000000001
2.0,2.0,0.5,140.0,0.0009022472992286434,0.3759441354194376,6.5120999999999984,0.4454231688625657,392.1314225179109,68.0,6.0,60.0,27033.394210806284,536.0147193017451,diagnostic,0,10,5.6871436031490585,0.07594705780162693,0.018619898794815612,5.939999999999998,0.15189411560325386,118.15597298503008,60.0,195.12955145249074,6.0,60.0,B,18227.293872390455,348.7882312065076,6,S2_nmr,12,F,0.0690;0.0935;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.069
2.0,2.0,0.5,60.0,0.0008550559078278056,0.4223056858586173,6.8502,0.4917847193017454,438.91411734716274,80.0,7.0,70.0,32596.78026350785,591.3762697409245,diagnostic,0,10,5.471915838756658,0.08903049600665999,0.008166773823056125,7.019999999999996,0.17806099201331999,152.5092510707766,70.0,58.00849539232191,7.0,70.0,B,21367.319041598388,408.62198402663984,7,S2_nmr,12,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,0.5,2.0,160.0,0.0008281164039079524,0.4588484693017455,7.923300000000002,0.6379558530742591,571.3984881349921,93.0,8.0,80.0,36981.91427668324,747.2974035134376,diagnostic,0,8,6.0023675803162035,0.10211393421169306,0.007344554650425719,8.099999999999994,0.2042278684233861,190.61261635860583,80.0,49.013352265914236,8.0,80.0,B,24507.34421080632,468.4557368467721,8,S2_nmr,12,F,0.5345;0.5590;0.5835;0.6080;0.9020;0.9510;0.9755;1.0000,1.0,0.5345
1.0,0.5,1.0,40.0,0.08169711254008416,0.010882366776461625,0.5292,0.02176473355292325,2.7292975875365757,11.0,1.0,10.0,2611.76802635079,51.779467105846514,seed,0,10,39.22425201246147,0.01052986677646163,0.16856166113734475,0.54,0.02105973355292326,2.6408905875365756,10.0,266.62967564797816,1.0,10.0,B,2527.1680263507906,49.61946710584651,1,S2_nmr,13,F,0.5590;0.5835;0.6080;0.6325;0.6570;0.6815;0.9265;0.9510;0.9755;1.0000,1.0,0.5589999999999999
2.0,2.0,8.0,160.0,0.0129588956506097,0.5364618338823081,1.2935999999999996,0.5473442006587697,359.3137908753657,22.0,2.0,20.0,6553.614029644641,585.6089342116932,eig,0,9,25.06542481560374,0.02361330498149469,0.06895376485370314,1.6200000000000006,0.04722660996298938,18.24373266287005,20.0,171.79967244761679,2.0,20.0,B,5667.193195558724,109.45321992597873,2,S2_nmr,13,F,0.1670;0.1915;0.2160;0.2405;0.3630;0.9020;0.9265;0.9755;1.0000,1.0,0.167
2.0,2.0,0.5,120.0,0.0014930082399555004,0.5838892176548216,3.307499999999999,0.5947715844312832,398.1472049714306,35.0,3.0,30.0,12244.900082346225,642.786317984206,eig,0,10,5.379023448089559,0.03669674318652775,0.05346140634767972,2.700000000000001,0.0733934863730555,37.59666194028614,30.0,171.2634380440034,3.0,30.0,B,8807.218364766657,169.28697274611096,3,S2_nmr,13,F,0.1425;0.1670;0.1915;0.2160;0.2405;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.1425
2.0,2.0,0.5,60.0,0.0008491166758403278,0.6263511847606685,3.6896999999999984,0.6372335515371301,434.3593907590158,46.0,4.0,40.0,17340.336135047794,693.4982850900523,eig,0,10,3.5471740579116062,0.04978018139156081,0.05779574134739247,3.7800000000000016,0.09956036278312162,60.699678419784824,40.0,170.62590371666596,4.0,40.0,B,11947.24353397459,229.12072556624318,4,S2_nmr,13,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,1.0,0.5,160.0,0.0007283386803985756,0.6526686266469248,4.7334,0.6898684353096437,514.0612556718447,58.0,5.0,50.0,23656.52218774936,755.1331688625651,eig,0,10,4.859240020486122,0.06286361959659387,0.04123430530007095,4.859999999999999,0.12572723919318773,87.55278210136616,50.0,119.42672186685685,5.0,50.0,B,15087.268703182523,288.9544783863754,5,S2_nmr,13,F,0.0445;0.0690;0.0935;0.1180;0.1425;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.044500000000000005
2.0,2.0,0.5,60.0,0.0007886091950524508,0.7029147604194385,5.203800000000001,0.7401145690821573,571.4122650427631,70.0,6.0,60.0,29686.058240450933,814.379302635078,eig,0,10,5.165128012306508,0.07594705780162693,0.0231909063387495,5.939999999999998,0.15189411560325386,118.15597298503008,60.0,84.10523587074353,6.0,60.0,B,18227.293872390455,348.7882312065076,6,S2_nmr,13,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,0.5,0.5,160.0,0.0008178183542627621,0.7169922313625666,7.129500000000004,0.796424452854671,653.1879324555919,82.0,7.0,70.0,36443.24429315251,879.689186407591,eig,0,8,5.119439820277005,0.08903049600665999,0.011437033205089481,7.019999999999996,0.17806099201331999,152.5092510707766,70.0,61.638254840123174,7.0,70.0,B,21367.319041598388,408.62198402663984,7,S2_nmr,13,F,0.1180;0.1425;0.1670;0.1915;0.2160;0.9510;0.9755;1.0000,1.0,0.11800000000000001
2.0,2.0,2.0,160.0,0.0007815615568435051,0.7983366984684136,8.673000000000004,0.877768919960518,699.0906152434212,93.0,8.0,80.0,38883.578306327894,969.2836535134377,eig,0,10,3.5736830989718804,0.10211393421169306,0.010595504198458245,8.099999999999994,0.2042278684233861,190.61261635860583,80.0,59.95729584325304,8.0,80.0,B,24507.34421080632,468.4557368467721,8,S2_nmr,13,F,0.1180;0.1425;0.1670;0.1915;0.2160;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.11800000000000001
1.0,0.5,1.0,40.0,0.10305433034897919,0.009956116776461625,0.2646,0.01991223355292325,2.4969940875365757,10.0,1.0,10.0,2389.46802635079,47.324467105846516,seed,0,10,89.34956721680862,0.01052986677646163,0.14739141607210565,0.54,0.02105973355292326,2.6408905875365756,10.0,287.21816981855306,1.0,10.0,B,2527.1680263507906,49.61946710584651,1,S2_nmr,14,F,0.5590;0.5835;0.6080;0.6325;0.6570;0.6815;0.9265;0.9510;0.9755;1.0000,1.0,0.5589999999999999
2.0,1.0,2.0,160.0,0.01526796649447302,0.09494585032938488,2.1462,0.18989170065876976,158.41640737536574,22.0,2.0,20.0,7488.852039526188,226.30393421169308,eig,0,10,85.90223630886373,0.02361330498149469,0.06836808377270065,1.6200000000000006,0.04722660996298938,18.24373266287005,20.0,296.294109737467,2.0,20.0,B,5667.193195558724,109.45321992597873,2,S2_nmr,14,F,0.0200;0.0445;0.1670;0.1915;0.2160;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.02
2.0,2.0,0.5,100.0,0.0004253897958680715,0.1419703174352315,3.263399999999999,0.23691616776461638,203.15857781304862,35.0,3.0,30.0,13131.78809222777,283.0784013175394,eig,0,10,12.868465078056989,0.03669674318652775,0.06038140980016531,2.700000000000001,0.0733934863730555,37.59666194028614,30.0,168.73628975892686,3.0,30.0,B,8807.218364766657,169.28697274611096,3,S2_nmr,14,F,0.1425;0.1670;0.1915;0.5345;0.5590;0.5835;0.9265;0.9510;0.9755;1.0000,1.0,0.1425
1.0,2.0,0.5,60.0,0.0007068558447267044,0.1798589512077448,3.5279999999999982,0.2558604846508732,228.7016849339674,45.0,4.0,40.0,17678.42414492934,328.46703509005226,diagnostic,0,10,16.266217614417467,0.04978018139156081,0.04542762499306021,3.7800000000000016,0.09956036278312162,60.699678419784824,40.0,150.20607203885876,4.0,40.0,B,11947.24353397459,229.12072556624318,4,S2_nmr,14,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,2.0,160.0,0.0005852192005996829,0.35120008498025795,5.571300000000002,0.4272016184233863,375.38948672179686,61.0,5.0,50.0,22818.658158104725,511.8081688625655,diagnostic,0,9,9.746662634785475,0.06286361959659387,0.04281826468382841,4.859999999999999,0.12572723919318773,87.55278210136616,50.0,137.8944951073953,5.0,50.0,B,15087.268703182523,288.9544783863754,5,S2_nmr,14,F,0.1180;0.1425;0.1670;0.1915;0.2160;0.9265;0.9510;0.9755;1.0000,1.0,0.11800000000000001
2.0,2.0,0.5,140.0,0.0002847554438940132,0.3976516354194377,7.791000000000002,0.47365316886256603,407.71874701791086,76.0,6.0,60.0,28392.84421080629,569.509719301745,diagnostic,0,8,3.3410365241162365,0.07594705780162693,0.032040367739786246,5.939999999999998,0.15189411560325386,118.15597298503008,60.0,98.77931750003135,6.0,60.0,B,18227.293872390455,348.7882312065076,6,S2_nmr,14,F,0.0935;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;1.0000,1.0,0.0935
2.0,2.0,0.5,60.0,0.0005818726254497112,0.4432019358586174,8.114400000000002,0.5192034693017462,454.3827559721627,87.0,7.0,70.0,33858.88026350786,623.3100197409245,diagnostic,0,10,4.0896327904285545,0.08903049600665999,0.012383504803791993,7.019999999999996,0.17806099201331999,152.5092510707766,70.0,68.30179751887862,7.0,70.0,B,21367.319041598388,408.62198402663984,7,S2_nmr,14,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,0.5,0.5,160.0,0.0007129910129233183,0.45612721930174555,9.113999999999997,0.5709046030742597,533.5577057599916,98.0,8.0,80.0,40063.01631620943,683.2611535134375,diagnostic,0,9,5.5117007546845675,0.10211393421169306,0.009814819642154405,8.099999999999994,0.2042278684233861,190.61261635860583,80.0,57.21690923283773,8.0,80.0,B,24507.34421080632,468.4557368467721,8,S2_nmr,14,F,0.1180;0.1425;0.1670;0.1915;0.2160;0.2895;0.3140;0.3385;0.9755,0.9755000000000001,0.11800000000000001
1.0,0.5,1.0,40.0,0.0873617466159133,0.009956116776461625,0.2646,0.01991223355292325,2.4969940875365757,10.0,1.0,10.0,2389.46802635079,47.324467105846516,seed,0,10,68.73178021950714,0.01052986677646163,0.14594994512297968,0.54,0.02105973355292326,2.6408905875365756,10.0,349.3131838294879,1.0,10.0,B,2527.1680263507906,49.61946710584651,1,S2_nmr,15,F,0.5590;0.5835;0.6080;0.6325;0.6570;0.6815;0.9265;0.9510;0.9755;1.0000,1.0,0.5589999999999999
2.0,1.0,2.0,160.0,0.015313481795075853,0.10137585032938487,2.5577999999999994,0.20275170065876974,165.67330537536574,24.0,2.0,20.0,7874.652039526187,240.6639342116931,eig,0,6,11.7795700591677,0.02361330498149469,0.061385079796202974,1.6200000000000006,0.04722660996298938,18.24373266287005,20.0,254.31173281822583,2.0,20.0,B,5667.193195558724,109.45321992597873,2,S2_nmr,15,F,0.0690;0.0935;0.1670;0.1915;0.9020;0.9265,0.9265,0.069
2.0,2.0,0.5,100.0,0.0011788019320820918,0.15484531743523156,4.3218,0.2562211677646163,212.43598331304867,42.0,3.0,30.0,14290.988092227772,307.6334013175392,eig,0,6,3.657910038522294,0.03669674318652775,0.05495751645897908,2.700000000000001,0.0733934863730555,37.59666194028614,30.0,199.04912608099008,3.0,30.0,B,8807.218364766657,169.28697274611096,3,S2_nmr,15,F,0.2405;0.2650;0.2895;0.3140;0.3385;0.9510,0.9510000000000001,0.24050000000000002
2.0,2.0,2.0,160.0,0.0010703967479856378,0.29780478454107806,6.262200000000002,0.39918063487046274,323.1080106008782,58.0,4.0,40.0,18579.77210540315,462.5928684233858,diagnostic,0,6,1.4819970737444566,0.04978018139156081,0.05233252052051962,3.7800000000000016,0.09956036278312162,60.699678419784824,40.0,185.05549097546174,4.0,40.0,B,11947.24353397459,229.12072556624318,4,S2_nmr,15,F,0.1425;0.1670;0.1915;0.2160;0.2405;0.9020,0.902,0.1425
2.0,2.0,0.5,60.0,0.0011104279032405654,0.3476221683135911,6.629700000000003,0.4489980186429758,380.3962938467967,70.0,5.0,50.0,24557.858158104722,521.4102521958988,diagnostic,0,9,1.5077219091240268,0.06286361959659387,0.050260439887437176,4.859999999999999,0.12572723919318773,87.55278210136616,50.0,181.76716877634703,5.0,50.0,B,15087.268703182523,288.9544783863754,5,S2_nmr,15,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
1.0,0.5,1.0,40.0,0.08790557329586887,0.009956116776461625,0.2646,0.01991223355292325,2.4969940875365757,10.0,1.0,10.0,2389.46802635079,47.324467105846516,seed,0,10,57.22420603373863,0.01052986677646163,0.15275353705479194,0.54,0.02105973355292326,2.6408905875365756,10.0,337.7170734637537,1.0,10.0,B,2527.1680263507906,49.61946710584651,1,S2_nmr,16,F,0.5590;0.5835;0.6080;0.6325;0.6570;0.6815;0.9265;0.9510;0.9755;1.0000,1.0,0.5589999999999999
2.0,2.0,8.0,160.0,0.012657121950106605,0.6033955838823081,1.8669,0.6133517006587696,397.3748853753657,22.0,2.0,20.0,6840.2640296446425,649.7639342116931,eig,0,9,25.727741597589926,0.02361330498149469,0.06591043708792985,1.6200000000000006,0.04722660996298938,18.24373266287005,20.0,265.5368400691799,2.0,20.0,B,5667.193195558724,109.45321992597873,2,S2_nmr,16,F,0.1180;0.1670;0.1915;0.3385;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.11800000000000001
2.0,2.0,0.5,100.0,0.0028719778790254427,0.652333800988155,3.2634,0.6622899177646165,442.7170164380487,36.0,3.0,30.0,12712.85008234623,709.2021513175392,diagnostic,0,10,17.566670017804277,0.03669674318652775,0.05442628401140231,2.700000000000001,0.0733934863730555,37.59666194028614,30.0,203.2723187195991,3.0,30.0,B,8807.218364766657,169.28697274611096,3,S2_nmr,16,F,0.2405;0.2650;0.2895;0.3140;0.3630;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.24050000000000002
2.0,1.0,0.5,80.0,0.0023101358829002968,0.6706370762077446,3.660299999999999,0.6988964682037968,461.13286238401633,48.0,4.0,40.0,17105.636135047807,754.8087017567188,diagnostic,0,9,13.041439540028943,0.04978018139156081,0.04938587120205671,3.7800000000000016,0.09956036278312162,60.699678419784824,40.0,190.84333695837975,4.0,40.0,B,11947.24353397459,229.12072556624318,4,S2_nmr,16,F,0.7795;0.8040;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,0.5,0.5,160.0,0.002021800018038471,0.6842715263175393,5.600700000000002,0.753434268642977,531.908543171845,62.0,5.0,50.0,23650.172187749373,819.8465021958983,eig,0,9,9.346255867128672,0.06286361959659387,0.049742275175935005,4.859999999999999,0.12572723919318773,87.55278210136616,50.0,189.03738175318963,5.0,50.0,B,15087.268703182523,288.9544783863754,5,S2_nmr,16,F,0.1180;0.1425;0.1670;0.1915;0.2160;0.9020;0.9265;0.9755;1.0000,1.0,0.11800000000000001
2.0,2.0,0.5,60.0,0.0018512123753413824,0.7343339100900529,6.027000000000005,0.8034966524154906,589.2326699177636,74.0,6.0,60.0,29657.658240450935,878.9088859684111,diagnostic,0,10,8.460437138482813,0.07594705780162693,0.041376139256351356,5.939999999999998,0.15189411560325386,118.15597298503008,60.0,131.7557331303806,6.0,60.0,B,18227.293872390455,348.7882312065076,6,S2_nmr,16,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,140.0,0.0016391289428004717,0.7855192105292329,7.702800000000005,0.8546819528546706,653.8374438388776,85.0,7.0,70.0,35799.89429315251,938.3441864075907,diagnostic,0,10,2.4080962833568087,0.08903049600665999,0.013940440786692623,7.019999999999996,0.17806099201331999,152.5092510707766,70.0,75.29818489498332,7.0,70.0,B,21367.319041598388,408.62198402663984,7,S2_nmr,16,F,0.0690;0.0935;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.069
2.0,0.1,0.5,160.0,0.0016093699178349665,0.7873954755511915,8.320200000000002,0.8922072532938508,685.0129708767063,97.0,8.0,80.0,40302.93034585408,984.8694868467703,diagnostic,0,10,2.464617590201912,0.10211393421169306,0.012072838124917388,8.099999999999994,0.2042278684233861,190.61261635860583,80.0,64.53130791523533,8.0,80.0,B,24507.34421080632,468.4557368467721,8,S2_nmr,16,F,0.6570;0.6815;0.7060;0.7305;0.7550;0.7795;0.8040;0.8285;0.8530;0.8775,0.8775,0.657
1.0,0.5,1.0,40.0,0.08360495007123385,0.009956116776461625,0.2646,0.01991223355292325,2.4969940875365757,10.0,1.0,10.0,2389.46802635079,47.324467105846516,seed,0,10,66.4869133992088,0.01052986677646163,0.13821969050375002,0.54,0.02105973355292326,2.6408905875365756,10.0,130.03516189639384,1.0,10.0,B,2527.1680263507906,49.61946710584651,1,S2_nmr,17,F,0.5590;0.5835;0.6080;0.6325;0.6570;0.6815;0.9265;0.9510;0.9755;1.0000,1.0,0.5589999999999999
2.0,1.0,2.0,160.0,0.01702433007192398,0.09963085032938487,2.5283999999999995,0.19926170065876975,163.70389837536572,23.0,2.0,20.0,7769.952039526187,236.42393421169308,eig,0,10,46.5277319310393,0.02361330498149469,0.053869215734089274,1.6200000000000006,0.04722660996298938,18.24373266287005,20.0,162.69826170622196,2.0,20.0,B,5667.193195558724,109.45321992597873,2,S2_nmr,17,F,0.0445;0.0690;0.2160;0.2405;0.2650;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.044500000000000005
2.0,2.0,0.5,80.0,0.0017494154256588426,0.14504365076856482,2.998799999999999,0.2446745010979497,214.14430119633312,33.0,3.0,30.0,13219.488092227772,289.33673465087264,eig,0,10,37.067721825341884,0.03669674318652775,0.0513433010205271,2.700000000000001,0.0733934863730555,37.59666194028614,30.0,276.790760038142,3.0,30.0,B,8807.218364766657,169.28697274611096,3,S2_nmr,17,F,0.5835;0.6080;0.6325;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.5835
2.0,2.0,0.5,120.0,0.0017218202581861452,0.19003603454107815,4.248299999999998,0.2896668848704627,252.01077679239793,47.0,4.0,40.0,18618.57414492934,344.82911842338547,eig,0,9,24.094235618290693,0.04978018139156081,0.055763698024794486,3.7800000000000016,0.09956036278312162,60.699678419784824,40.0,141.36398992577185,4.0,40.0,B,11947.24353397459,229.12072556624318,4,S2_nmr,17,F,0.1180;0.8040;0.8285;0.8530;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.11800000000000001
2.0,2.0,2.0,160.0,0.0016834906047003332,0.3133571683135913,6.3504000000000005,0.41298801864297585,341.6008925802273,60.0,5.0,50.0,22318.208158104717,477.90025219589864,diagnostic,0,10,30.23300020267403,0.06286361959659387,0.02069370974311628,4.859999999999999,0.12572723919318773,87.55278210136616,50.0,170.72769781158792,5.0,50.0,B,15087.268703182523,288.9544783863754,5,S2_nmr,17,F,0.1180;0.1425;0.1670;0.1915;0.2160;0.2895;0.3140;0.3385;0.9755;1.0000,1.0,0.11800000000000001
