scenario_id,catalyst,geometry,Da1,X_EGDA,Y_EGMA,Y_EG,S_EGMA
7085cafaaa2c6e7b,H2SO4,A,0.00059070087366,0.000589884606846,0.000589803878102,8.07287438271e-08,0.999863144854
0cef148eaa179812,H2SO4,A,0.000472560698928,0.000471935604326,0.000471883934801,5.16695247227e-08,0.999890515731
d657a03b59115ea5,H2SO4,A,0.00236280349464,0.00234016619746,0.00233889450436,1.27169309869e-06,0.999456580007
7651b129c87d0644,H2SO4,A,0.00118140174732,0.00117077095547,0.00117045284985,3.18105620605e-07,0.999728293891
add73ca03d0ed59c,H2SO4,A,0.00078760116488,0.000780666907122,0.000780525500373,1.41406748004e-07,0.99981886417
d00746ac8398c299,H2SO4,A,0.00059070087366,0.000585557542781,0.000585477994216,7.95485651846e-08,0.999864149022
7fb8ce018ef38412,H2SO4,A,0.000472560698928,0.000468473570519,0.000468422656374,5.0914144786e-08,0.999891319067
d4c6dc2279f06d5d,H2SO4,A,0.00236280349464,0.00232288634284,0.00232163337167,1.2529711669e-06,0.999460597299
f1a9f6069684f2f3,H2SO4,A,0.00118140174732,0.00116212153992,0.00116180811703,3.13422898909e-07,0.999730301102
710a495a3d182e67,H2SO4,A,0.00078760116488,0.000774898522356,0.000774759198445,1.39323910886e-07,0.999820203669
32a907d0fb48be90,H2SO4,A,0.00059070087366,0.000581230462292,0.000581152085215,7.83770768825e-08,0.999865153184
c08758937fd41e15,H2SO4,A,0.000472560698928,0.0004650115262,0.000464961361873,5.01643269197e-08,0.999892122401
431f4a23434106c3,H2SO4,A,0.00312206736421,0.00314412593059,0.00314182942709,2.29650349672e-06,0.999269589213
db093e4d1d7cd797,H2SO4,A,0.0015610336821,0.00157330171941,0.00157272715535,5.74564062949e-07,0.999634803639
8e0ff4efd3c9bb57,H2SO4,A,0.0010406891214,0.00104914328689,0.00104888786315,2.55423739071e-07,0.999756540653
3d6a18c6ce641eb5,H2SO4,A,0.000780516841052,0.000786960790751,0.000786817095605,1.43695145494e-07,0.999817404949
8cd1a6417b0d7969,H2SO4,A,0.000624413472841,0.000629618236137,0.000629526263833,9.19723037196e-08,0.999853923698
03183dd36a3dd77b,H2SO4,A,0.00312206736421,0.00312131049648,0.003119047224,2.26327248251e-06,0.999274896719
5dcbbc2ae18ffe05,H2SO4,A,0.0015610336821,0.0015618771852,0.00156131093376,5.66251440397e-07,0.999637454567
a02a133f5fc231e7,H2SO4,A,0.0010406891214,0.00104152319338,0.00104127146641,2.51726972332e-07,0.999758308817
18bf999162e0dba4,H2SO4,A,0.000780516841052,0.00078124431861,0.000781102703864,1.41614746119e-07,0.999818731807
f825b49928a9fcba,H2SO4,A,0.000624413472841,0.00062504438476,0.000624953744065,9.06406955432e-08,0.999854985186
41edbbfae9ca5d8d,H2SO4,A,0.00312206736421,0.00309849460877,0.00309626432792,2.23028084927e-06,0.999280205025
49a34abae7fdc7e2,H2SO4,A,0.0015610336821,0.00155045254042,0.0015498945437,5.57996723986e-07,0.999640107188
4d0bc33533fb1dab,H2SO4,A,0.0010406891214,0.0010339030465,0.00103365498769,2.48058817846e-07,0.999760075359
0affd62fb166bccd,H2SO4,A,0.000780516841052,0.000775527817789,0.000775388268266,1.39549522671e-07,0.999820058649
a2fd54a360adf104,H2SO4,A,0.000624413472841,0.00062047051503,0.000620381196231,8.93187987422e-08,0.999856046667
2b1be88b23aee627,H2SO4,A,0.00312206736421,0.0030756782645,0.00307348073391,2.19753059477e-06,0.999285513501
8fd199e20ad3c882,H2SO4,A,0.0015610336821,0.00153902778278,0.00153847798132,5.49801460677e-07,0.999642760536
591525f6211cff50,H2SO4,A,0.0010406891214,0.00102628285316,0.00102603843859,2.44414565904e-07,0.999761844831
8f11611e7c3fe939,H2SO4,A,0.000780516841052,0.000769811287707,0.000769673787835,1.37499872452e-07,0.999821384962
79192d4630352862,H2SO4,A,0.000624413472841,0.000615896626945,0.000615808620332,8.80066128869e-08,0.999857108143
6b08d93ddad9db85,H2SO4,A,0.00312206736421,0.00305286146344,0.00305069644155,2.16502188579e-06,0.999290822099
5da3f5f27cedb8b4,H2SO4,A,0.0015610336821,0.00152760291365,0.00152706124895,5.41664699349e-07,0.999645415249
7ec9f953db2a1bfe,H2SO4,A,0.0010406891214,0.001018662606,0.00101842180677,2.40799231021e-07,0.999763612378
58d452d7a70354b6,H2SO4,A,0.000780516841052,0.000764094728209,0.000763959262304,1.35465905162e-07,0.999822710588
b891f43b2ff51ce0,H2SO4,A,0.000624413472841,0.000611322720508,0.000611236016371,8.67041375523e-08,0.999858169614
