scenario_id,catalyst,geometry,temp_C,C_EGDA_feed_M,C_catalyst_feed_M,Q_total_mL_min,tau_s,C_EGMA_peak_M,Y_EGMA_peak,x_peak_m,tau_peak_s,x_peak_over_L,tau_peak_over_tau_out,peak_is_interior,peak_is_at_outlet,remaining_length_after_peak_m,remaining_time_after_peak_s,EGMA_increasing_at_outlet,peak95_start_x_m,peak95_end_x_m,peak95_width_m,peak95_width_over_L,peak95_start_tau_s,peak95_end_tau_s,peak95_width_s
95a96a0476595aff,H2SO4,A,25,0.3,0.5,4,11.3097335529,0.000100703176,0.000671354508,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
3d3bc6ffc78cbee0,H2SO4,A,25,0.3,0.5,6,7.53982236862,6.71463415e-05,0.000447642277,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
03de56a31a672daa,H2SO4,A,25,0.3,0.5,8,5.65486677646,5.03638408e-05,0.000335758938,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
2f7a43cde335965b,H2SO4,A,25,0.3,0.5,10,4.52389342117,4.02930333e-05,0.000268620222,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
3f90bd03023e37ed,H2SO4,A,25,0.4,0.5,2,22.6194671058,0.000266423899,0.00133211949,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
5c3f01a12c07b990,H2SO4,A,25,0.4,0.5,4,11.3097335529,0.000133276352,0.000666381758,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
11710f13c7d96d96,H2SO4,A,25,0.4,0.5,6,7.53982236862,8.88652171e-05,0.000444326086,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
0220bd0383514d5c,H2SO4,A,25,0.4,0.5,8,5.65486677646,6.6654282e-05,0.00033327141,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
3b54b5ddd4261f79,H2SO4,A,25,0.4,0.5,10,4.52389342117,5.3326003e-05,0.000266630015,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
4278fc16278c4236,H2SO4,A,25,0.5,0.5,2,22.6194671058,0.000330545772,0.00132218309,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
e374c1ff50cc703c,H2SO4,A,25,0.5,0.5,4,11.3097335529,0.000165352244,0.000661408976,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
17e8e85765a05abf,H2SO4,A,25,0.5,0.5,6,7.53982236862,0.00011025247,0.000441009879,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
9df9e2eee230ed52,H2SO4,A,25,0.5,0.5,8,5.65486677646,8.26959684e-05,0.000330783874,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
b7cfbced2a88ff0e,H2SO4,A,25,0.5,0.5,10,4.52389342117,6.61599507e-05,0.000264639803,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
33a49931ca048840,H2SO4,A,40,0.1,0.1,2,22.6194671058,4.27862223e-05,0.000855724446,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
cc010d4999cc5736,H2SO4,A,40,0.1,0.1,4,11.3097335529,2.13998198e-05,0.000427996396,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
207d8baddc4d7f3a,H2SO4,A,40,0.1,0.1,6,7.53982236862,1.42680377e-05,0.000285360753,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
54910fec9d3cce05,H2SO4,A,40,0.1,0.1,8,5.65486677646,1.07015875e-05,0.00021403175,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
a60a15c5c38f8c0c,H2SO4,A,40,0.1,0.1,10,4.52389342117,8.56153843e-06,0.000171230769,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
efa34deefc35570e,H2SO4,A,40,0.2,0.1,2,22.6194671058,8.49599499e-05,0.000849599499,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
a64412fd5cc96927,H2SO4,A,40,0.2,0.1,4,11.3097335529,4.24932089e-05,0.000424932089,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
5110b9844e9cf838,H2SO4,A,40,0.2,0.1,6,7.53982236862,2.83317475e-05,0.000283317475,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
14b354cb72d784a1,H2SO4,A,40,0.2,0.1,8,5.65486677646,2.12499138e-05,0.000212499138,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
ff004e6343f6d100,H2SO4,A,40,0.2,0.1,10,4.52389342117,1.70004606e-05,0.000170004606,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
e9dd19cce486f696,H2SO4,A,40,0.3,0.1,2,22.6194671058,0.000126521175,0.000843474502,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
e4f482614dbc73cf,H2SO4,A,40,0.3,0.1,4,11.3097335529,6.32801654e-05,0.000421867769,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
4b85807dce4c9069,H2SO4,A,40,0.3,0.1,6,7.53982236862,4.21911285e-05,0.00028127419,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
6cf8dc2b2a46262c,H2SO4,A,40,0.3,0.1,8,5.65486677646,3.16449784e-05,0.000210966522,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
f52eaeaef5e3caa4,H2SO4,A,40,0.3,0.1,10,4.52389342117,2.53167661e-05,0.000168778441,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
185fca9559c2f7fc,H2SO4,A,40,0.4,0.1,2,22.6194671058,0.00016746989,0.000837349451,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
bf7824e32445f05f,H2SO4,A,40,0.4,0.1,4,11.3097335529,8.37606874e-05,0.000418803437,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
474a1ca88d7e4fdd,H2SO4,A,40,0.4,0.1,6,7.53982236862,5.584618e-05,0.0002792309,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
da863ade8c942d2a,H2SO4,A,40,0.4,0.1,8,5.65486677646,4.18867808e-05,0.000209433904,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
7e4a363fe1f8284b,H2SO4,A,40,0.4,0.1,10,4.52389342117,3.35104547e-05,0.000167552274,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
6c217fb8045179d4,H2SO4,A,40,0.5,0.1,2,22.6194671058,0.000207806088,0.000831224354,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
322ea31a5a624e9b,H2SO4,A,40,0.5,0.1,4,11.3097335529,0.000103934773,0.000415739092,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
e7df219b474000ac,H2SO4,A,40,0.5,0.1,6,7.53982236862,6.92969011e-05,0.000277187604,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
55d069b93955fad1,H2SO4,A,40,0.5,0.1,8,5.65486677646,5.19753207e-05,0.000207901283,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
d4a44b6374e94d5c,H2SO4,A,40,0.5,0.1,10,4.52389342117,4.15815261e-05,0.000166326104,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
d2ec4bcaec1e5c1e,H2SO4,A,40,0.1,0.2,2,22.6194671058,8.14884467e-05,0.00162976893,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
a169b10829b1f2ab,H2SO4,A,40,0.1,0.2,4,11.3097335529,4.07685751e-05,0.000815371502,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
ba7baee9b004ae7e,H2SO4,A,40,0.1,0.2,6,7.53982236862,2.71844637e-05,0.000543689274,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
87bcd574df0e84ed,H2SO4,A,40,0.1,0.2,8,5.65486677646,2.03903782e-05,0.000407807564,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
5e537a27e8057a48,H2SO4,A,40,0.1,0.2,10,4.52389342117,1.63132773e-05,0.000326265545,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
33acc726400b818d,H2SO4,A,40,0.2,0.2,2,22.6194671058,0.000161805337,0.00161805337,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
90faa23abf11e4f3,H2SO4,A,40,0.2,0.2,4,11.3097335529,8.09507041e-05,0.000809507041,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
c40292bd60eaf45f,H2SO4,A,40,0.2,0.2,6,7.53982236862,5.39778147e-05,0.000539778147,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
e8bb122826f070ae,H2SO4,A,40,0.2,0.2,8,5.65486677646,4.04873661e-05,0.000404873661,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
638197d7f31023d4,H2SO4,A,40,0.2,0.2,10,4.52389342117,3.23918155e-05,0.000323918155,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
8d28f3f6562219d0,H2SO4,A,40,0.3,0.2,2,22.6194671058,0.000240950645,0.00160633763,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
c2ac8972a3866e17,H2SO4,A,40,0.3,0.2,4,11.3097335529,0.00012054638,0.000803642535,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
771cc543d7c70525,H2SO4,A,40,0.3,0.2,6,7.53982236862,8.03800499e-05,0.000535866999,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
218a5f4305755190,H2SO4,A,40,0.3,0.2,8,5.65486677646,6.0290962e-05,0.000401939747,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
e19b62450da54e3b,H2SO4,A,40,0.3,0.2,10,4.52389342117,4.82356136e-05,0.000321570758,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
e49fb52fa0b7dbcb,H2SO4,A,40,0.4,0.2,2,22.6194671058,0.000318924344,0.00159462172,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
0f434de2986e0ff6,H2SO4,A,40,0.4,0.2,4,11.3097335529,0.000159555596,0.000797777981,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
05163a0b5bf32fab,H2SO4,A,40,0.4,0.2,6,7.53982236862,0.000106391166,0.000531955831,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
8282239f16e475da,H2SO4,A,40,0.4,0.2,8,5.65486677646,7.98011641e-05,0.000399005821,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
e55df20476f7fefc,H2SO4,A,40,0.4,0.2,10,4.52389342117,6.38446706e-05,0.000319223353,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
8e4497756d16906c,H2SO4,A,40,0.5,0.2,2,22.6194671058,0.000395726405,0.00158290562,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
efb311da5d42d343,H2SO4,A,40,0.5,0.2,4,11.3097335529,0.000197978345,0.00079191338,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
82cf862ebc19f3c0,H2SO4,A,40,0.5,0.2,6,7.53982236862,0.000132011161,0.000528044643,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
5246cfed6714567f,H2SO4,A,40,0.5,0.2,8,5.65486677646,9.90179708e-05,0.000396071883,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
eed861ca929b67de,H2SO4,A,40,0.5,0.2,10,4.52389342117,7.92189852e-05,0.000316875941,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
ccc0333ec1f42088,H2SO4,A,40,0.1,0.3,2,22.6194671058,0.000119533774,0.00239067548,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
db0bf0b4189a4b27,H2SO4,A,40,0.1,0.3,4,11.3097335529,5.98193227e-05,0.00119638645,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
615e8635868bbf81,H2SO4,A,40,0.1,0.3,6,7.53982236862,3.98912073e-05,0.000797824145,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
351ee457ea3b6710,H2SO4,A,40,0.1,0.3,8,5.65486677646,2.99227785e-05,0.000598455571,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
24b517dc6c681a4e,H2SO4,A,40,0.1,0.3,10,4.52389342117,2.39403222e-05,0.000478806443,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
b838db8d9f240c06,H2SO4,A,40,0.2,0.3,2,22.6194671058,0.000237341557,0.00237341557,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
bb7d5d7074c1aeaa,H2SO4,A,40,0.2,0.3,4,11.3097335529,0.000118774201,0.00118774201,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
87fd2c01adc6da97,H2SO4,A,40,0.2,0.3,6,7.53982236862,7.92057976e-05,0.000792057976,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
cfc2b9dde2f1ae74,H2SO4,A,40,0.2,0.3,8,5.65486677646,5.94129737e-05,0.000594129737,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
401c50fd4ee64b82,H2SO4,A,40,0.2,0.3,10,4.52389342117,4.75345197e-05,0.000475345197,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
8a8967ef091ec306,H2SO4,A,40,0.3,0.3,2,22.6194671058,0.000353423286,0.00235615524,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
462e8b690a95739f,H2SO4,A,40,0.3,0.3,4,11.3097335529,0.000176864622,0.00117909748,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
39cf50a66a5a137f,H2SO4,A,40,0.3,0.3,6,7.53982236862,0.000117943764,0.00078629176,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
7085cafaaa2c6e7b,H2SO4,A,40,0.3,0.3,8,5.65486677646,8.84705817e-05,0.000589803878,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
0cef148eaa179812,H2SO4,A,40,0.3,0.3,10,4.52389342117,7.07825902e-05,0.000471883935,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
d657a03b59115ea5,H2SO4,A,40,0.4,0.3,2,22.6194671058,0.000467778901,0.0023388945,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
7651b129c87d0644,H2SO4,A,40,0.4,0.3,4,11.3097335529,0.00023409057,0.00117045285,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
add73ca03d0ed59c,H2SO4,A,40,0.4,0.3,6,7.53982236862,0.0001561051,0.0007805255,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
d00746ac8398c299,H2SO4,A,40,0.4,0.3,8,5.65486677646,0.000117095599,0.000585477994,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
7fb8ce018ef38412,H2SO4,A,40,0.4,0.3,10,4.52389342117,9.36845313e-05,0.000468422656,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
d4c6dc2279f06d5d,H2SO4,A,40,0.5,0.3,2,22.6194671058,0.000580408343,0.00232163337,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
f1a9f6069684f2f3,H2SO4,A,40,0.5,0.3,4,11.3097335529,0.000290452029,0.00116180812,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
710a495a3d182e67,H2SO4,A,40,0.5,0.3,6,7.53982236862,0.0001936898,0.000774759198,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
32a907d0fb48be90,H2SO4,A,40,0.5,0.3,8,5.65486677646,0.000145288021,0.000581152085,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
c08758937fd41e15,H2SO4,A,40,0.5,0.3,10,4.52389342117,0.00011624034,0.000464961362,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
431f4a23434106c3,H2SO4,A,40,0.1,0.4,2,22.6194671058,0.000157091471,0.00314182943,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
db093e4d1d7cd797,H2SO4,A,40,0.1,0.4,4,11.3097335529,7.86363578e-05,0.00157272716,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
8e0ff4efd3c9bb57,H2SO4,A,40,0.1,0.4,6,7.53982236862,5.24443932e-05,0.00104888786,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
3d6a18c6ce641eb5,H2SO4,A,40,0.1,0.4,8,5.65486677646,3.93408548e-05,0.000786817096,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
8cd1a6417b0d7969,H2SO4,A,40,0.1,0.4,10,4.52389342117,3.14763132e-05,0.000629526264,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
03183dd36a3dd77b,H2SO4,A,40,0.2,0.4,2,22.6194671058,0.000311904722,0.00311904722,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
5dcbbc2ae18ffe05,H2SO4,A,40,0.2,0.4,4,11.3097335529,0.000156131093,0.00156131093,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
a02a133f5fc231e7,H2SO4,A,40,0.2,0.4,6,7.53982236862,0.000104127147,0.00104127147,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
18bf999162e0dba4,H2SO4,A,40,0.2,0.4,8,5.65486677646,7.81102704e-05,0.000781102704,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
f825b49928a9fcba,H2SO4,A,40,0.2,0.4,10,4.52389342117,6.24953744e-05,0.000624953744,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
41edbbfae9ca5d8d,H2SO4,A,40,0.3,0.4,2,22.6194671058,0.000464439649,0.00309626433,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
49a34abae7fdc7e2,H2SO4,A,40,0.3,0.4,4,11.3097335529,0.000232484182,0.00154989454,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
4d0bc33533fb1dab,H2SO4,A,40,0.3,0.4,6,7.53982236862,0.000155048248,0.00103365499,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
0affd62fb166bccd,H2SO4,A,40,0.3,0.4,8,5.65486677646,0.00011630824,0.000775388268,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
a2fd54a360adf104,H2SO4,A,40,0.3,0.4,10,4.52389342117,9.30571794e-05,0.000620381196,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
2b1be88b23aee627,H2SO4,A,40,0.4,0.4,2,22.6194671058,0.000614696147,0.00307348073,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
8fd199e20ad3c882,H2SO4,A,40,0.4,0.4,4,11.3097335529,0.000307695596,0.00153847798,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
591525f6211cff50,H2SO4,A,40,0.4,0.4,6,7.53982236862,0.000205207688,0.00102603844,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
8f11611e7c3fe939,H2SO4,A,40,0.4,0.4,8,5.65486677646,0.000153934758,0.000769673788,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
79192d4630352862,H2SO4,A,40,0.4,0.4,10,4.52389342117,0.000123161724,0.00061580862,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
6b08d93ddad9db85,H2SO4,A,40,0.5,0.4,2,22.6194671058,0.00076267411,0.00305069644,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
5da3f5f27cedb8b4,H2SO4,A,40,0.5,0.4,4,11.3097335529,0.000381765312,0.00152706125,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
7ec9f953db2a1bfe,H2SO4,A,40,0.5,0.4,6,7.53982236862,0.000254605452,0.00101842181,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
58d452d7a70354b6,H2SO4,A,40,0.5,0.4,8,5.65486677646,0.000190989816,0.000763959262,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
b891f43b2ff51ce0,H2SO4,A,40,0.5,0.4,10,4.52389342117,0.000152809004,0.000611236016,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
be2b3a4cf786084f,H2SO4,A,40,0.1,0.5,2,22.6194671058,0.000194204599,0.00388409199,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
0cbe39e2cea9cfd7,H2SO4,A,40,0.1,0.5,4,11.3097335529,9.7240891e-05,0.00194481782,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
f4398cb76569cffa,H2SO4,A,40,0.1,0.5,6,7.53982236862,6.48580905e-05,0.00129716181,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
bfa3404eae9257d7,H2SO4,A,40,0.1,0.5,8,5.65486677646,4.86551326e-05,0.000973102653,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
2f64faf87d9cf166,H2SO4,A,40,0.1,0.5,10,4.52389342117,3.89296583e-05,0.000778593166,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
8294ffd6ef8e7200,H2SO4,A,40,0.2,0.5,2,22.6194671058,0.00038558035,0.0038558035,0.06,22.6194671,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,21.4884938,22.6194671,1.1309733
47e21fd6e65f37f9,H2SO4,A,40,0.2,0.5,4,11.3097335529,0.000193063499,0.00193063499,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
58a58e3e6087c20f,H2SO4,A,40,0.2,0.5,6,7.53982236862,0.000128769799,0.00128769799,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
