design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
0.0,0.6418446669995319,8,0.6419107499968959,S1_ideal,8,E
0.7393520420009736,0.14287779199366923,1,0.8822527089942014,S1_ideal,9,E
0.41814204200636595,0.40087866700196173,2,0.8190512080036569,S1_ideal,9,E
0.4163125420018332,0.45720479199371766,3,0.8735997499898076,S1_ideal,9,E
0.4419301669986453,0.3936871250043623,4,0.835657125004218,S1_ideal,9,E
0.470283083996037,0.6409034999960568,5,1.111235417003627,S1_ideal,9,E
0.5021047500049463,0.7139540829957696,6,1.2161091249872698,S1_ideal,9,E
0.5405247089947807,0.661870166004519,7,1.2024568330089096,S1_ideal,9,E
0.0,0.7870515829999931,8,0.7871177499910118,S1_ideal,9,E
0.8168849170033354,0.07864366700232495,1,0.8955492090026382,S1_ideal,10,E
0.3969660419970751,0.24366100000042934,2,0.6406933340040268,S1_ideal,10,E
0.4039081249939045,0.33437837500241585,3,0.738316290997318,S1_ideal,10,E
0.4772392910090275,0.37697825000213925,4,0.8542562910006382,S1_ideal,10,E
0.40780720800103154,0.6656727079971461,5,1.0735239579953486,S1_ideal,10,E
0.4827400000067428,0.6573443749948638,6,1.1401356659916928,S1_ideal,10,E
0.5267503340000985,0.8289989170007175,7,1.3558667080069426,S1_ideal,10,E
0.0,0.9334772909933235,8,0.9336646250012564,S1_ideal,10,E
1.4394302089931443,0.08222408300207462,1,1.5216760410112329,S1_ideal,11,E
0.36425941599009093,0.3380691670026863,2,0.7023563750117319,S1_ideal,11,E
0.4202462499961257,0.36552566700265743,3,0.7858615830045892,S1_ideal,11,E
0.4321725000045262,0.7097593749931548,4,1.1419760839926312,S1_ideal,11,E
0.4608680000092136,0.6659526669973275,5,1.1269512089929776,S1_ideal,11,E
0.4195906249951804,0.5718599170068046,6,0.9915017500024987,S1_ideal,11,E
0.5195200000016484,0.8042994999996154,7,1.3239745000028051,S1_ideal,11,E
0.0,0.7536530409997795,8,0.7537217080098344,S1_ideal,11,E
0.5869333749869838,0.16289033299835864,1,0.7498409999971045,S1_ideal,12,E
0.46888162499817554,0.29671508399769664,2,0.7656539169984171,S1_ideal,12,E
