C_EGDA_M,C_cat_M,Q1_mL_min,Q2_mL_min,Q_total_mL_min,T_C,beta_model_weight,design_mode,eig_evaluated,eig_model,eig_param,governor_state,n_positions,rank,resource_penalty,round,scenario,screen_score,seed,selected,strategy,utility_total,z_positions_m
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,1.3362384903211186,NORMAL_LEARNING,10,3,0.0,6,S2_nmr,2.600908475690545,10,0,F,1.3362384903211186,0.0285;0.0334;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S2_nmr,2.3896743018939546,10,0,F,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S2_nmr,2.3500252328649083,10,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S2_nmr,2.1916997300610888,10,0,F,nan,0.053;0.0579;0.0628;0.0677;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.5166032021473483,NORMAL_LEARNING,10,1,0.0,7,S2_nmr,1.7388992912349437,10,0,F,0.5166032021473483,0.0285;0.0334;0.0383;0.0432;0.0481;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.9753295210690154,NORMAL_LEARNING,10,2,0.0,7,S2_nmr,1.7099018191204323,10,0,F,0.9753295210690154,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.2379578030925265,NORMAL_LEARNING,10,3,0.0,7,S2_nmr,1.6209205542282632,10,1,F,1.2379578030925265,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S2_nmr,1.6166487502284639,10,0,F,nan,0.0285;0.0334;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S2_nmr,1.6000193518657895,10,0,F,nan,0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S2_nmr,1.510618066170366,10,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.36010860128832345,NORMAL_LEARNING,10,1,0.0,8,S2_nmr,1.4336147872202218,10,0,F,0.36010860128832345,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.5388563820441363,NORMAL_LEARNING,10,2,0.0,8,S2_nmr,1.3736528435160622,10,0,F,0.5388563820441363,0.0138;0.0187;0.0236;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.8454780493982471,NORMAL_LEARNING,10,3,0.0,8,S2_nmr,1.3648639745167017,10,1,F,0.8454780493982471,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S2_nmr,1.3510767547463445,10,0,F,nan,0.0285;0.0334;0.0383;0.0432;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S2_nmr,1.336954988208447,10,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S2_nmr,1.1593700165380199,10,0,F,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S2_nmr,112.75780710639823,11,1,F,2.7725887222397816,0.0138;0.0187;0.0236;0.0481;0.0579;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S2_nmr,112.64807165351368,11,0,F,2.7725887222397816,0.0089;0.0138;0.0187;0.0236;0.0285;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,2.772588722239776,NORMAL_LEARNING,10,3,0.0,2,S2_nmr,112.57356853416645,11,0,F,2.772588722239776,0.0138;0.0187;0.0236;0.0481;0.0628;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S2_nmr,112.4418239488769,11,0,F,nan,0.004;0.0089;0.0138;0.0187;0.1706;0.1755;0.1804;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S2_nmr,112.415531868997,11,0,F,nan,0.0089;0.0138;0.0236;0.0285;0.0334;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S2_nmr,112.34885993147722,11,0,F,nan,0.004;0.0089;0.0138;0.0187;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7724931315440293,NORMAL_LEARNING,10,1,0.0,3,S2_nmr,17.628842425323093,11,1,F,2.7724931315440293,0.0383;0.0432;0.0481;0.053;0.0579;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.6455830781314833,NORMAL_LEARNING,10,2,0.0,3,S2_nmr,17.222290544353235,11,0,F,2.6455830781314833,0.0677;0.0726;0.0775;0.0824;0.0971;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.720765564578276,NORMAL_LEARNING,10,3,0.0,3,S2_nmr,15.206885016450729,11,0,F,2.720765564578276,0.0726;0.0775;0.0824;0.0873;0.102;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S2_nmr,15.194863440064667,11,0,F,nan,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S2_nmr,14.712390482778796,11,0,F,nan,0.0432;0.0481;0.053;0.0579;0.0628;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S2_nmr,14.652113505542713,11,0,F,nan,0.102;0.1069;0.1118;0.1167;0.1216;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.8226646313011632,NORMAL_LEARNING,10,1,0.0,4,S2_nmr,5.580453840277027,11,1,F,1.8226646313011632,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,1.5850050545063195,NORMAL_LEARNING,10,2,0.0,4,S2_nmr,4.513257211423802,11,0,F,1.5850050545063195,0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1265;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,1.0966909913799772,NORMAL_LEARNING,10,3,0.0,4,S2_nmr,4.265149821164041,11,0,F,1.0966909913799772,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S2_nmr,3.9482340690425524,11,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S2_nmr,3.5293283389415073,11,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S2_nmr,3.3648769638894116,11,0,F,nan,0.0481;0.053;0.0579;0.0628;0.0677;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.1598394549950386,NORMAL_LEARNING,10,1,0.0,5,S2_nmr,2.897041826979681,11,1,F,1.1598394549950386,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.155757305659238,NORMAL_LEARNING,10,2,0.0,5,S2_nmr,2.882110367568032,11,0,F,1.155757305659238,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,1.1412410397592958,NORMAL_LEARNING,10,3,0.0,5,S2_nmr,2.7182313920345536,11,0,F,1.1412410397592958,0.0236;0.0285;0.0334;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S2_nmr,2.4936995119956293,11,0,F,nan,0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S2_nmr,2.363128142192849,11,0,F,nan,0.053;0.0579;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S2_nmr,2.2847443442006465,11,0,F,nan,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.7797801771330443,NORMAL_LEARNING,10,1,0.0,6,S2_nmr,1.7652460722496954,11,0,F,0.7797801771330443,0.0285;0.0334;0.0383;0.0432;0.0481;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.6873703971467823,NORMAL_LEARNING,10,2,0.0,6,S2_nmr,1.7487483729281337,11,0,F,0.6873703971467823,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.872404015211428,NORMAL_LEARNING,10,3,0.0,6,S2_nmr,1.744306127550594,11,1,F,0.872404015211428,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S2_nmr,1.6667003698875646,11,0,F,nan,0.0285;0.0334;0.0383;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S2_nmr,1.6193652789516761,11,0,F,nan,0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S2_nmr,1.6050624035987724,11,0,F,nan,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.39076806741503134,NORMAL_LEARNING,10,1,0.0,7,S2_nmr,1.7428150320973828,11,0,F,0.39076806741503134,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.24287263487924315,NORMAL_LEARNING,10,2,0.0,7,S2_nmr,1.3707737226795516,11,0,F,0.24287263487924315,0.1069;0.1118;0.1167;0.1216;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.6721358798385136,NORMAL_LEARNING,10,3,0.0,7,S2_nmr,1.306214331739163,11,1,F,0.6721358798385136,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S2_nmr,1.2908145729509641,11,0,F,nan,0.0236;0.0285;0.0334;0.0383;0.0432;0.0481;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S2_nmr,1.2768000418697625,11,0,F,nan,0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S2_nmr,1.2412540088698236,11,0,F,nan,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.9804044403021906,NORMAL_LEARNING,10,1,0.0,8,S2_nmr,1.7387814530220638,11,1,F,0.9804044403021906,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.3729030977929517,NORMAL_LEARNING,10,2,0.0,8,S2_nmr,1.357328399126338,11,0,F,0.3729030977929517,0.1069;0.1118;0.1167;0.1216;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.4260127849530709,NORMAL_LEARNING,10,3,0.0,8,S2_nmr,1.1707091384263393,11,0,F,0.4260127849530709,0.0579;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S2_nmr,1.1404860446597738,11,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S2_nmr,1.1090651534026819,11,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S2_nmr,1.0448856732515779,11,0,F,nan,0.0138;0.0187;0.0236;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S2_nmr,107.15375839416296,12,1,F,2.7725887222397816,0.004;0.0089;0.0236;0.0285;0.0334;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S2_nmr,107.06762955489178,12,0,F,2.7725887222397816,0.0089;0.0138;0.0481;0.053;0.0579;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S2_nmr,106.857949714307,12,0,F,2.7725887222397816,0.004;0.0089;0.0236;0.0285;0.0334;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S2_nmr,106.83191864752057,12,0,F,nan,0.0089;0.0138;0.053;0.0579;0.0628;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S2_nmr,106.55570126725667,12,0,F,nan,0.004;0.0089;0.0285;0.0334;0.0383;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S2_nmr,106.34808695791628,12,0,F,nan,0.004;0.0089;0.0138;0.0187;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.3735188303558012,NORMAL_LEARNING,10,1,0.0,3,S2_nmr,9.73093962944424,12,0,F,2.3735188303558012,0.0481;0.053;0.0579;0.0628;0.0677;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,2.5503747270106856,NORMAL_LEARNING,10,2,0.0,3,S2_nmr,9.613459889186974,12,0,F,2.5503747270106856,0.0824;0.0873;0.0922;0.0971;0.102;0.1167;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,2.694144100682293,NORMAL_LEARNING,10,3,0.0,3,S2_nmr,9.551451845303546,12,1,F,2.694144100682293,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S2_nmr,9.120582106978958,12,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S2_nmr,8.8555633620425,12,0,F,nan,0.0334;0.0383;0.0432;0.0481;0.053;0.0579;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S2_nmr,8.707021370299366,12,0,F,nan,0.102;0.1069;0.1118;0.1167;0.1216;0.1363;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.591686164263512,NORMAL_LEARNING,10,1,0.0,4,S2_nmr,5.406996263602153,12,0,F,1.591686164263512,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.6288890891301504,NORMAL_LEARNING,10,2,0.0,4,S2_nmr,5.303871794844838,12,1,F,1.6288890891301504,0.0089;0.0138;0.0187;0.0236;0.0285;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,1.391763675119644,NORMAL_LEARNING,10,3,0.0,4,S2_nmr,5.221263756835953,12,0,F,1.391763675119644,0.0236;0.0285;0.0334;0.0383;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S2_nmr,4.895915088115871,12,0,F,nan,0.0481;0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S2_nmr,4.812517787345783,12,0,F,nan,0.0432;0.0481;0.053;0.0579;0.0628;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S2_nmr,4.769175666684056,12,0,F,nan,0.0432;0.0481;0.053;0.0579;0.0628;0.0677;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.1377720207669537,NORMAL_LEARNING,10,1,0.0,5,S2_nmr,2.7176894152429796,12,0,F,1.1377720207669537,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.8998811362878101,NORMAL_LEARNING,10,2,0.0,5,S2_nmr,2.473414674532499,12,0,F,0.8998811362878101,0.0922;0.0971;0.102;0.1069;0.1118;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,1.476803494736025,NORMAL_LEARNING,10,3,0.0,5,S2_nmr,2.427701651097152,12,1,F,1.476803494736025,0.0432;0.0481;0.053;0.0579;0.0628;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S2_nmr,2.376605259300568,12,0,F,nan,0.0236;0.0285;0.0334;0.0383;0.0432;0.0481;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S2_nmr,2.334476456727643,12,0,F,nan,0.0236;0.0285;0.0334;0.0383;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S2_nmr,2.305040831183611,12,0,F,nan,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.9916566979288084,NORMAL_LEARNING,10,1,0.0,6,S2_nmr,2.3023328701095664,12,0,F,0.9916566979288084,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.0211993121400196,NORMAL_LEARNING,10,2,0.0,6,S2_nmr,1.8604494216700687,12,1,F,1.0211993121400196,0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.755129666762548,NORMAL_LEARNING,10,3,0.0,6,S2_nmr,1.821768804654866,12,0,F,0.755129666762548,0.0481;0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S2_nmr,1.8141473117109754,12,0,F,nan,0.0236;0.0285;0.0334;0.0383;0.0432;0.0481;0.053;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S2_nmr,1.7475843501698094,12,0,F,nan,0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S2_nmr,1.7148073983715122,12,0,F,nan,0.0089;0.0138;0.0187;0.0236;0.0285;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.6950372782382138,NORMAL_LEARNING,10,1,0.0,7,S2_nmr,2.2947619324232207,12,0,F,0.6950372782382138,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.7596429424591683,NORMAL_LEARNING,10,2,0.0,7,S2_nmr,1.714027793277026,12,1,F,0.7596429424591683,0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.271183159772927,NORMAL_LEARNING,10,3,0.0,7,S2_nmr,1.5635664441194024,12,0,F,0.271183159772927,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S2_nmr,1.4478790993004935,12,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S2_nmr,1.4025667705295888,12,0,F,nan,0.0481;0.053;0.0579;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S2_nmr,1.327073437831558,12,0,F,nan,0.0285;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.8748508052872636,NORMAL_LEARNING,10,1,0.0,8,S2_nmr,1.535796265422853,12,1,F,0.8748508052872636,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.24008584305116712,NORMAL_LEARNING,10,2,0.0,8,S2_nmr,1.233946651894243,12,0,F,0.24008584305116712,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.6343691038216236,NORMAL_LEARNING,10,3,0.0,8,S2_nmr,1.2066947470172096,12,0,F,0.6343691038216236,0.0138;0.0187;0.0236;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S2_nmr,1.1887842469073533,12,0,F,nan,0.0285;0.0334;0.0383;0.0432;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S2_nmr,1.1500366589451758,12,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
